AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_DLQ_NUM
60048041,0,53,1,0,1,2,1,4300.0,1,0,0
60048043,0,59,1,0,1,2,0,10000.0,1,0,0
60048087,0,37,1,0,1,1,1,8000.0,1,0,0
60048317,0,42,1,0,0,1,1,12000.0,1,0,0
60048649,0,26,1,0,0,1,1,13000.0,1,0,0
60049069,1,34,1,0,1,1,1,5300.0,1,1,0
60049106,0,48,1,0,1,0,0,6000.0,1,1,0
60049146,0,26,1,0,0,0,0,7000.0,1,0,0
60049362,0,22,1,0,0,0,0,14000.0,1,0,0
60049502,0,54,1,0,1,0,0,6500.0,1,1,0
60049582,0,57,1,0,0,0,0,7000.0,1,0,1
60049600,0,34,1,0,0,2,2,15000.0,1,0,1
60049627,0,53,1,0,1,0,0,7000.0,1,0,0
60049952,0,49,1,0,1,2,0,12000.0,1,1,1
60050002,0,51,1,0,1,3,0,7000.0,1,1,0
60050202,0,52,1,0,1,0,0,5000.0,1,1,0
60050237,0,51,1,0,0,2,0,20000.0,1,0,0
60050469,0,45,1,0,0,2,2,18000.0,1,0,0
60050619,1,28,1,0,1,0,0,8500.0,1,0,0
60050670,0,32,1,0,0,2,2,40000.0,1,1,0
60050682,0,34,1,0,0,1,1,15000.0,1,0,0
60050890,0,50,1,0,1,3,1,5000.0,1,0,0
60050977,0,25,1,0,0,0,0,8000.0,1,1,1
60050998,0,52,1,0,0,0,0,14000.0,1,0,0
60051183,0,26,1,0,0,1,1,18000.0,1,0,0
60051250,0,50,1,0,1,0,0,12000.0,1,0,0
60051298,1,36,1,0,0,1,1,15000.0,1,0,0
60051509,0,40,1,0,1,2,2,8000.0,1,0,0
60051864,0,37,1,0,0,2,2,27000.0,1,0,0
60051963,1,49,1,0,1,0,0,30000.0,1,1,0
60052044,0,32,1,0,1,2,2,9000.0,1,0,0
60052064,0,24,1,0,0,0,0,15000.0,1,0,0
60052295,0,60,0,1,1,0,0,6300.0,1,0,0
60052345,0,34,1,0,1,1,1,14000.0,1,1,0
60052472,0,60,1,0,1,3,0,15000.0,1,1,0
60052509,0,28,1,0,1,0,0,10000.0,1,0,0
60052594,0,31,1,0,1,2,0,15000.0,1,0,0
60052795,0,43,1,0,1,1,0,5000.0,1,0,0
60052843,0,54,1,1,1,2,0,14000.0,1,0,0
60053095,0,28,1,0,0,0,0,7500.0,1,1,0
60053102,0,31,1,0,0,1,1,10000.0,1,0,1
60053244,0,24,1,0,0,0,0,14000.0,1,0,0
60053278,0,27,1,0,1,0,0,7200.0,1,0,0
60053317,0,35,1,0,1,1,1,30000.0,2,1,0
60053344,0,48,1,0,1,0,0,6000.0,1,0,0
60053429,0,30,1,0,1,1,1,24000.0,1,1,0
60053453,0,53,1,0,1,0,0,14000.0,1,0,0
60053475,1,32,1,0,1,0,0,16000.0,1,1,1
60053795,1,32,1,0,1,1,1,14000.0,1,1,0
60053884,0,37,1,0,0,1,1,10000.0,1,0,0
60053983,0,42,1,0,1,1,1,15000.0,1,0,0
60054019,0,28,1,0,1,1,1,12000.0,1,0,0
60054091,0,49,1,0,0,3,1,10000.0,1,1,1
60054164,1,45,1,0,1,3,2,11000.0,1,0,1
60054204,0,51,1,0,0,1,0,8000.0,1,0,0
60054403,0,57,1,0,1,0,0,13000.0,1,0,0
60054473,0,36,1,0,1,2,2,6000.0,1,0,0
60054480,0,41,1,0,1,2,2,6200.0,1,0,0
60054523,0,39,1,0,0,2,2,35000.0,1,0,0
60054524,0,28,1,0,1,1,1,12000.0,1,0,1
60054689,0,38,1,0,1,2,2,12000.0,1,0,0
60055001,0,40,1,0,1,2,1,9600.0,1,0,0
60055030,0,52,1,0,1,4,0,6000.0,1,0,1
60055035,0,44,1,0,1,1,1,17000.0,1,1,0
60055196,0,43,1,0,1,0,0,25000.0,1,0,1
60055202,0,23,1,0,0,0,0,10000.0,1,0,1
60055213,0,58,0,1,1,3,0,6000.0,1,0,0
60055266,0,27,1,0,1,0,0,12000.0,1,0,0
60055339,0,42,1,0,1,3,2,8600.0,1,1,0
60055507,0,34,1,0,0,1,1,20000.0,1,1,0
60055727,0,57,0,1,0,1,0,10000.0,1,0,0
60055920,1,42,1,0,1,2,1,20000.0,1,0,0
60056016,0,33,1,0,1,2,2,5000.0,1,0,0
60056554,0,35,1,0,1,2,2,7000.0,1,1,0
60056649,0,31,1,0,1,2,2,10000.0,1,0,0
60056718,0,29,1,0,1,1,1,10000.0,1,0,0
60056885,0,32,1,0,1,1,1,11000.0,1,0,0
60057014,0,60,0,1,1,0,0,8500.0,1,0,0
60057090,0,55,1,0,1,2,0,9000.0,1,0,0
60057094,0,49,1,0,1,2,0,11000.0,1,0,0
60057316,0,64,1,1,0,1,0,26000.0,1,0,0
60057535,0,52,1,1,1,0,0,23000.0,1,0,0
60057571,0,27,1,0,1,1,1,13000.0,1,1,0
60057644,0,47,1,0,0,0,0,25000.0,1,0,1
60057841,0,45,1,0,1,0,0,12000.0,1,0,0
60057842,1,38,1,0,0,1,1,25000.0,1,0,2
60057995,0,35,1,0,0,1,1,20000.0,1,0,0
60058021,1,47,1,0,0,3,0,7500.0,1,0,1
60058067,0,58,1,0,1,2,0,16000.0,1,1,0
60058069,0,40,1,0,1,2,0,13000.0,1,0,0
60058316,0,55,1,0,1,2,0,6000.0,1,0,0
60058319,0,41,1,0,1,2,2,12000.0,1,0,0
60058363,0,31,1,0,1,2,2,10000.0,1,1,0
60058692,0,56,1,0,0,2,0,12000.0,1,0,0
60058750,0,60,0,1,1,5,0,6200.0,1,0,0
60059261,0,38,1,0,1,0,0,20000.0,1,0,1
60059410,0,26,1,0,0,0,0,15000.0,1,1,0
60059466,0,58,0,1,1,1,1,7000.0,1,0,0
60059482,0,47,1,0,1,0,0,11500.0,1,0,0
60059563,0,56,1,0,1,0,0,13000.0,1,1,0
60059582,0,49,1,0,0,2,1,25000.0,1,0,0
60059697,0,36,1,0,0,2,2,25000.0,1,0,0
60059705,0,45,1,0,1,0,0,10000.0,2,1,0
60059742,0,37,1,0,1,3,0,8600.0,1,1,0
60059765,0,53,1,0,0,1,0,11500.0,1,0,0
60059809,0,43,1,0,0,3,1,12000.0,1,0,0
60059889,0,29,1,0,0,1,1,14000.0,1,0,1
60060034,1,57,1,0,1,0,0,25000.0,1,0,0
60060331,0,60,1,0,0,5,0,8000.0,1,0,0
60060336,1,26,1,0,0,0,0,18000.0,1,0,0
60060468,0,24,1,0,1,1,1,5500.0,1,0,1
60060628,0,44,1,0,0,2,1,15000.0,1,0,0
60060805,0,27,1,0,1,1,1,17000.0,1,0,0
60060877,0,46,1,0,1,1,1,9000.0,1,1,0
60060907,0,35,1,0,1,2,2,20000.0,1,0,0
60060941,0,29,1,0,1,0,0,8000.0,1,0,1
60061050,0,58,0,1,1,0,0,5200.0,1,0,0
60061112,0,40,0,1,1,1,1,7000.0,1,1,0
60061148,0,47,1,0,1,1,0,18000.0,1,0,0
60061269,0,28,1,0,0,0,0,40000.0,1,0,0
60061278,1,47,1,0,1,2,0,15000.0,1,1,1
60061364,0,47,1,0,0,1,0,7000.0,1,1,0
60061438,0,51,1,0,1,3,0,5446.0,1,0,0
60061458,0,42,1,0,1,0,0,20000.0,1,0,0
60061523,0,53,1,1,1,0,0,9000.0,1,0,0
60061629,0,30,1,0,0,2,2,10000.0,1,0,0
60061703,0,57,1,0,1,1,0,12000.0,1,1,0
60061851,0,56,1,0,0,2,0,14000.0,1,0,0
60061919,0,51,1,0,1,0,0,13500.0,1,1,0
60061939,0,38,1,0,1,2,2,20000.0,1,0,2
60062046,0,23,1,0,0,0,0,23000.0,1,0,0
60083007,0,23,1,0,0,0,0,10000.0,1,1,0
60083324,0,51,1,0,1,2,0,5000.0,1,0,0
60083478,0,50,1,0,1,1,0,12000.0,1,0,0
60083503,0,42,1,0,1,1,0,10000.0,1,0,0
60083615,0,30,1,0,1,2,2,15000.0,1,0,0
60083667,0,28,1,0,1,1,1,5500.0,1,0,0
60083776,0,59,1,0,1,1,0,8000.0,1,0,0
60083836,0,47,1,0,1,1,0,15000.0,1,0,0
60084438,1,42,1,0,1,0,0,12000.0,1,0,0
60084480,0,50,1,0,1,0,0,15000.0,1,1,0
60084562,0,33,1,0,1,2,2,8000.0,1,0,0
60084653,0,41,1,0,1,2,2,20000.0,1,0,0
60084780,0,42,1,0,1,3,3,5000.0,1,0,0
60084802,0,55,1,0,1,3,1,9000.0,1,0,2
60084848,0,59,0,1,1,3,0,5000.0,2,0,0
60085121,0,40,1,0,0,1,1,15000.0,1,0,0
60085546,0,52,1,0,1,2,0,20000.0,1,0,1
60085694,0,59,1,0,1,0,0,21000.0,1,0,0
60085711,0,48,1,0,1,1,0,15000.0,1,0,2
60085742,0,48,1,0,0,2,0,8000.0,1,0,0
60086147,0,29,1,0,0,1,1,7000.0,1,0,0
60086281,0,40,1,0,1,1,1,15000.0,1,1,0
60086724,0,42,1,0,1,2,1,10000.0,1,1,0
60086804,0,58,0,1,1,0,0,5000.0,1,0,1
60086820,0,63,0,1,1,1,0,6000.0,1,0,0
60086881,0,41,1,0,0,1,1,9000.0,1,0,0
60086903,0,36,1,0,1,2,2,20000.0,1,0,0
60087152,0,36,1,0,1,1,1,10000.0,1,0,0
60087505,0,59,1,1,0,1,0,10000.0,1,0,0
60087605,0,25,1,0,0,1,1,19500.0,1,0,0
60087666,0,56,0,1,1,1,1,5000.0,1,0,0
60087678,0,38,1,0,1,0,0,10000.0,1,0,0
60087894,0,32,1,0,0,0,0,23000.0,1,1,0
60087960,0,35,1,0,1,1,1,16000.0,1,0,0
60087981,0,55,0,1,1,1,0,7000.0,1,0,0
60087999,0,56,0,1,1,4,0,4000.0,1,0,0
60088160,0,51,1,0,0,2,0,9000.0,1,0,0
60088311,0,32,1,0,0,2,2,17000.0,1,0,0
60088378,0,23,1,0,1,0,0,13000.0,1,0,1
60088704,0,29,1,0,0,1,1,12000.0,1,0,1
60088798,1,55,1,0,1,2,0,51000.0,1,0,0
60089057,0,51,1,0,0,2,0,20000.0,1,0,0
60089140,0,22,1,0,0,0,0,10000.0,1,0,0
60089254,0,57,1,0,0,0,0,10000.0,1,0,0
60089289,0,40,1,0,0,1,0,10000.0,1,0,0
60089448,0,50,1,0,1,3,1,10000.0,1,0,0
60089684,0,63,0,1,1,0,0,5600.0,1,0,0
60089889,0,49,1,0,0,1,0,15000.0,1,0,0
60089924,0,62,1,1,1,2,0,7000.0,1,0,0
60090169,0,41,1,0,1,2,0,11000.0,1,1,0
60090170,0,27,1,0,1,0,0,25000.0,1,1,0
60090269,0,30,1,0,0,1,1,15000.0,1,0,0
60090525,0,37,1,0,0,2,2,25000.0,1,0,0
60090676,0,37,1,0,0,2,2,45000.0,1,0,0
60090738,1,33,1,0,1,3,3,8000.0,1,0,0
60090981,0,35,1,0,0,2,2,12000.0,1,0,0
60091133,0,23,1,0,0,0,0,10500.0,1,1,0
60091164,1,30,1,0,1,2,2,12000.0,1,0,0
60091172,0,53,1,0,1,3,0,8000.0,1,0,0
60091182,1,35,1,0,0,0,0,15000.0,1,0,0
60091680,0,24,1,0,0,0,0,6000.0,1,0,0
60091694,0,37,1,0,1,2,2,9000.0,1,0,0
60091695,0,38,1,0,1,2,2,10000.0,1,1,1
60091740,0,43,1,0,0,1,1,23000.0,1,0,0
60091842,0,33,1,0,0,1,1,15000.0,1,0,2
60091889,1,33,1,0,0,1,1,9000.0,1,0,0
60091920,0,55,1,0,0,0,0,40000.0,1,0,0
60091924,0,28,1,0,0,1,2,30000.0,1,0,0
60091946,0,53,1,1,1,2,1,28000.0,1,0,0
60092264,0,39,1,0,1,2,1,18000.0,1,0,0
60092462,0,53,1,0,0,2,0,8000.0,1,0,0
60092797,0,52,1,0,0,0,0,15400.0,1,0,1
60093026,0,53,1,0,0,3,0,5000.0,1,1,0
60093052,0,62,0,1,1,0,0,5000.0,1,0,0
60093098,0,25,1,0,0,1,1,14000.0,1,0,0
60093109,0,39,1,0,1,0,0,18000.0,1,0,0
60093245,0,27,1,0,0,1,1,14000.0,1,0,0
60093273,0,30,1,0,1,0,0,5000.0,1,0,0
60093670,0,22,1,0,0,0,0,10000.0,1,0,0
60093762,0,25,1,0,0,0,0,7000.0,1,0,0
60093838,0,53,1,0,0,0,0,12000.0,1,1,0
60093932,0,26,1,0,0,0,0,12000.0,1,0,0
60094030,0,46,1,0,0,1,1,15000.0,1,0,0
60094119,0,44,1,0,1,1,0,10000.0,1,0,0
60094187,0,30,1,0,1,0,0,23000.0,1,0,0
60094218,0,43,1,0,1,2,1,12000.0,1,0,1
60094231,0,28,1,0,1,1,1,6000.0,1,0,0
60094540,0,40,1,0,1,2,2,16000.0,1,0,0
60094600,0,57,0,1,1,3,1,3500.0,1,0,0
60094906,0,56,1,1,1,1,0,15000.0,1,0,0
60095258,1,43,1,0,0,2,2,35000.0,1,0,0
60095324,0,59,0,1,1,0,0,5800.0,1,0,0
60095348,0,31,1,0,0,1,1,9000.0,1,1,0
60095690,0,52,1,0,1,1,1,20000.0,1,0,0
60095793,0,34,1,0,1,1,1,11000.0,1,0,0
60095800,0,34,1,0,1,2,2,10000.0,1,0,2
60095879,1,42,1,0,0,3,3,25000.0,1,0,0
60095919,0,37,1,0,0,2,2,15000.0,1,1,0
60095959,0,39,1,0,0,3,3,25000.0,1,0,0
60095996,1,50,1,0,1,1,0,12000.0,1,0,0
60096354,0,33,1,0,1,0,0,28000.0,1,0,0
60096454,0,54,1,0,1,2,0,6200.0,1,0,0
60096578,0,32,1,0,1,0,0,20000.0,1,1,0
60096719,0,62,0,1,1,0,0,10000.0,1,0,0
60096783,0,42,1,0,1,2,2,14000.0,1,0,0
60096935,0,35,1,0,0,2,2,29000.0,1,0,0
60097017,0,40,1,0,1,2,0,7600.0,1,0,0
60097094,0,27,1,0,1,2,2,8000.0,1,0,1
60097114,0,38,1,0,0,2,2,20000.0,1,0,0
60097303,0,44,1,0,1,0,0,8000.0,1,0,1
60097305,0,48,1,0,1,0,0,18000.0,1,0,0
60097360,0,40,1,0,1,1,1,20000.0,1,0,1
60097445,0,57,0,1,1,2,0,8000.0,1,0,1
60097523,0,52,0,1,1,1,0,7300.0,1,0,0
60097675,0,54,0,1,1,2,0,5000.0,1,0,0
60097915,0,31,1,0,1,1,1,10000.0,1,0,0
60098007,0,55,1,0,1,2,1,7800.0,1,0,0
60098048,1,44,1,0,1,0,0,10000.0,1,0,0
60098192,0,37,1,0,1,1,1,10000.0,1,0,0
60098221,0,43,1,0,0,1,0,5000.0,1,0,1
60098292,0,24,1,0,0,2,3,15000.0,1,0,0
60098316,0,38,1,0,1,1,1,12000.0,1,0,0
60098380,0,42,1,0,1,2,2,11000.0,1,0,1
60098419,0,58,0,1,1,0,0,10000.0,1,0,0
60098463,0,34,1,0,0,1,1,26000.0,1,0,0
60098470,0,64,1,0,1,0,0,12000.0,1,1,0
60098538,0,51,1,0,1,0,0,10000.0,1,1,0
60098621,0,26,1,0,0,1,1,12000.0,1,0,0
60098726,0,46,1,0,0,1,0,16000.0,1,0,0
60099204,1,42,1,0,1,1,0,25000.0,1,0,0
60099270,0,31,1,0,1,2,2,4300.0,1,0,0
60099301,1,22,1,0,1,0,0,10000.0,1,0,1
60099593,0,24,1,0,0,0,0,11000.0,1,0,0
60099753,0,50,1,0,1,2,0,8000.0,1,0,0
60099759,1,46,1,0,1,2,0,4400.0,1,0,1
60099842,0,27,1,0,0,1,1,12000.0,1,0,0
60099939,0,45,1,0,1,2,1,7000.0,1,0,0
60099988,0,39,1,0,1,3,3,10000.0,1,0,0
60100102,0,59,0,1,1,1,0,4000.0,1,0,0
60100227,0,31,1,0,0,3,3,7000.0,1,0,0
60100351,1,42,1,0,1,3,2,6000.0,1,0,0
60100438,0,45,1,0,0,1,0,15000.0,1,0,0
60100593,0,28,1,0,0,1,1,10000.0,1,1,0
60100658,0,52,1,0,0,1,1,10000.0,1,0,0
60100819,0,52,1,0,1,0,0,10000.0,1,1,0
60100950,0,31,1,0,0,0,0,50000.0,1,0,0
60101116,0,57,0,1,1,0,0,7000.0,1,0,0
60101132,0,25,1,0,0,0,0,14000.0,1,0,0
60101155,0,54,1,0,1,0,0,12000.0,1,0,0
60101751,0,37,1,0,0,1,2,18600.0,1,0,0
60101775,0,42,1,0,1,3,1,4300.0,1,0,0
60102194,0,40,1,0,1,3,1,18000.0,1,1,0
60102329,0,46,1,0,0,2,2,7000.0,1,0,0
60102595,0,34,1,0,1,1,1,5000.0,1,1,0
60102867,0,33,1,0,0,1,1,10000.0,1,0,0
60102883,0,47,1,0,1,0,0,13000.0,1,0,0
60102917,0,32,1,0,1,0,0,15000.0,1,0,0
60103087,0,44,1,0,0,2,2,12000.0,1,0,0
60103429,0,58,0,1,1,1,0,8500.0,1,1,0
60104077,0,33,1,0,1,0,0,8000.0,1,0,0
60104078,0,48,1,0,0,0,0,14000.0,1,0,0
60104092,0,40,1,0,1,2,2,5000.0,1,0,1
60104212,0,55,1,0,0,2,0,25000.0,1,0,0
60104219,0,56,1,1,1,2,0,8500.0,1,0,0
60104382,0,58,0,1,1,3,0,10000.0,1,0,0
60104436,0,32,1,0,1,1,1,10000.0,1,0,0
60104563,0,58,1,1,0,1,1,13000.0,1,0,0
60104564,0,42,1,0,1,2,1,8000.0,1,0,0
60104736,0,50,1,0,1,2,0,11000.0,1,0,0
60104853,0,50,1,0,1,2,0,15500.0,1,0,0
60105071,0,28,1,0,0,0,0,10000.0,1,0,2
60105144,0,53,1,0,1,2,1,12000.0,1,0,0
60105300,1,29,1,0,0,0,0,9000.0,1,0,0
60105636,0,31,1,0,1,2,2,15000.0,1,0,0
60105793,1,47,1,0,1,1,1,11000.0,1,0,1
60105802,0,36,1,0,1,2,2,7400.0,1,1,0
60105877,0,51,1,0,1,3,1,9000.0,1,0,0
60106019,0,49,1,0,1,2,0,17000.0,1,0,0
60106192,0,53,1,0,1,0,0,17000.0,1,0,2
60106539,0,61,1,0,0,4,0,10000.0,1,1,0
60106578,0,42,1,0,0,1,1,22000.0,1,0,0
60106770,0,22,1,0,0,1,1,12000.0,1,0,0
60106925,0,52,1,0,1,0,0,4300.0,1,0,0
60107037,0,47,1,0,0,2,1,5000.0,1,0,0
60107242,1,34,1,0,1,1,1,11000.0,1,0,0
60107301,0,49,1,0,1,0,0,20000.0,1,0,0
60107561,0,23,1,0,1,0,0,11000.0,1,0,1
60107583,0,22,1,0,0,1,1,8000.0,1,0,0
60107585,0,42,1,0,0,2,1,20000.0,1,0,0
60107629,0,30,1,0,1,1,1,10000.0,1,0,0
60107650,0,29,1,0,1,1,1,10000.0,1,0,0
60107768,0,50,1,0,1,2,0,12000.0,1,0,0
60107804,0,25,1,0,0,0,0,14000.0,1,0,1
60107930,1,40,1,0,0,2,2,20000.0,1,0,0
60108353,0,34,1,0,0,0,0,7500.0,1,0,0
60108560,0,56,1,0,0,0,0,23000.0,1,0,0
60108599,0,37,1,0,1,1,1,10000.0,1,0,0
60108601,0,50,1,0,1,0,0,8100.0,1,0,0
60108620,0,59,1,0,1,1,0,9000.0,1,0,0
60108759,0,55,1,0,1,2,0,7000.0,1,0,0
60108872,0,27,1,0,0,2,2,16000.0,1,0,1
60108910,0,52,0,1,1,0,0,6800.0,1,0,0
60109133,0,46,1,0,0,1,1,17000.0,1,0,0
60109234,1,27,1,0,0,0,0,9000.0,1,0,0
60109526,0,34,1,0,0,0,0,15000.0,1,1,0
60109641,0,58,1,1,0,0,0,18000.0,1,0,0
60109815,0,58,1,1,1,2,0,16000.0,1,0,0
60109855,0,60,0,1,1,0,0,7000.0,1,1,0
60109934,0,54,1,0,1,2,0,15000.0,1,0,0
60110196,0,32,1,0,0,1,1,30000.0,1,0,0
60110312,0,46,1,0,1,2,0,13000.0,1,0,2
60110346,0,57,1,0,1,0,0,14500.0,1,1,0
60110378,0,34,1,1,0,0,0,12000.0,1,0,0
60110403,0,53,1,0,1,1,1,9000.0,1,0,0
60110540,0,29,1,0,0,0,0,27000.0,1,0,0
60110588,0,38,1,0,1,2,0,13000.0,1,1,0
60110658,1,37,1,0,0,1,1,18000.0,1,0,0
60110680,0,41,1,0,1,2,2,8000.0,1,0,1
60110969,0,59,1,0,1,0,0,14000.0,1,0,0
60111408,0,55,1,0,0,2,0,23000.0,1,1,0
60111707,0,39,1,0,1,2,2,18000.0,1,0,1
60111716,0,46,1,0,1,1,0,12000.0,1,0,0
60111809,0,55,1,0,0,0,0,10000.0,1,0,0
60111828,0,31,1,0,0,0,0,25000.0,1,0,0
60111979,1,32,1,0,1,1,1,20000.0,1,0,0
60112364,0,60,0,1,1,3,0,4000.0,1,0,0
60112389,0,25,1,0,0,0,0,20000.0,1,0,0
60112595,0,36,1,0,1,1,1,17500.0,1,0,0
60112642,0,43,1,0,1,1,1,8000.0,1,0,0
60112652,0,36,1,0,1,1,0,7500.0,1,0,0
60112777,0,25,1,0,0,2,2,12000.0,1,0,0
60112964,0,49,1,0,0,5,1,30000.0,1,0,0
60112988,0,35,1,0,0,1,0,17000.0,1,0,0
60113033,0,34,1,0,1,2,0,18000.0,1,0,0
60113156,0,41,1,0,1,0,0,6000.0,1,0,0
60113477,0,35,1,0,1,2,1,8000.0,1,0,0
60113479,0,39,1,0,1,3,0,5500.0,1,0,0
60113523,0,53,1,0,1,2,0,4300.0,1,1,0
60113552,0,32,1,0,0,1,1,9000.0,1,0,0
60113610,0,49,1,0,1,3,0,4500.0,1,1,0
60113692,0,43,1,0,1,0,0,8000.0,1,0,0
60113752,0,31,1,0,0,2,2,9000.0,1,0,2
60113828,0,33,1,0,1,1,1,12000.0,1,1,0
60113933,0,47,1,0,0,0,0,14000.0,1,0,0
60114093,1,22,1,0,1,1,1,8000.0,2,0,1
60114164,0,47,1,0,0,2,2,9000.0,1,0,0
60114281,1,39,1,0,1,1,1,18000.0,1,0,0
60114559,0,53,1,0,1,0,0,30000.0,1,1,1
60114657,0,29,1,0,1,1,1,18000.0,1,0,0
60114932,1,44,1,0,1,2,2,15000.0,1,0,0
60115335,0,56,1,0,1,2,0,10000.0,1,0,1
60115444,0,58,0,1,1,2,0,6500.0,1,0,0
60115552,0,40,1,0,0,2,2,19600.0,1,0,0
60115712,0,50,1,0,1,3,1,17000.0,1,0,0
60115767,0,48,1,0,1,4,2,26000.0,1,0,0
60115877,0,34,1,0,1,2,2,6000.0,1,0,0
60116025,0,51,1,0,1,1,0,11000.0,1,0,0
60116059,1,23,1,0,0,0,0,17000.0,1,0,0
60116190,1,23,1,0,0,1,0,15000.0,1,0,1
60116349,0,44,1,0,0,0,0,9000.0,1,0,0
60116417,0,58,0,1,1,2,0,8000.0,1,0,0
60116606,1,32,1,0,1,2,2,23000.0,1,0,0
60116612,0,33,1,0,0,2,2,22000.0,1,0,0
60116620,0,45,1,0,1,2,1,9000.0,1,0,0
60116666,0,39,1,0,1,2,2,12000.0,1,0,0
60116738,0,55,1,0,1,0,0,15000.0,1,0,0
60117035,0,42,1,0,1,2,2,14000.0,1,0,0
60117048,0,49,1,1,0,2,0,12000.0,1,1,0
60117132,0,23,1,0,0,0,0,12000.0,1,1,0
60117309,0,40,1,0,0,1,1,18000.0,1,1,0
60117311,0,28,1,0,1,1,1,15000.0,1,1,0
60117342,0,43,1,0,1,1,1,19000.0,1,0,0
60117496,0,31,1,0,1,2,2,6000.0,1,0,0
60117790,0,24,1,0,0,0,0,7500.0,1,0,0
60117831,0,28,1,0,1,0,0,8000.0,1,0,0
60117838,0,57,0,1,0,0,1,15000.0,1,0,1
60117975,0,25,1,0,1,2,2,6000.0,1,0,1
60118068,0,37,1,0,0,3,3,8000.0,1,0,0
60118113,0,40,1,0,0,1,1,40000.0,1,0,0
60118114,0,59,1,0,1,2,0,14000.0,1,1,0
60118211,1,35,1,0,1,2,2,6200.0,1,0,0
60118281,0,34,1,0,0,1,1,15000.0,1,0,0
60118313,0,25,1,0,0,0,0,18000.0,1,0,0
60118411,0,58,0,1,1,1,1,5000.0,1,0,0
60118491,0,50,1,0,0,2,0,10000.0,1,0,0
60118532,0,64,0,1,0,0,0,14358.0,1,1,0
60185682,0,43,1,0,1,2,0,5000.0,1,0,0
60185692,0,42,1,0,1,2,1,12000.0,1,0,0
60185756,0,40,1,0,1,1,1,12000.0,1,0,0
60185890,0,36,1,0,0,2,2,15000.0,1,0,0
60186095,0,30,1,0,1,0,0,15000.0,1,0,0
60186187,0,58,1,0,1,0,0,9000.0,1,0,0
60186260,0,41,1,0,1,1,1,8000.0,1,0,0
60186289,0,48,1,0,1,0,0,11000.0,1,0,0
60186329,1,31,1,0,1,2,2,10000.0,1,0,0
60186495,0,22,1,0,0,0,0,26000.0,1,0,1
60186596,0,54,1,0,1,0,0,6000.0,1,0,0
60186826,0,30,1,0,1,1,1,12000.0,1,0,0
60187049,0,30,1,0,1,1,1,10000.0,1,0,0
60187252,0,42,1,0,0,1,0,12000.0,1,0,0
60187456,0,35,1,0,1,3,3,10300.0,1,0,0
60187913,0,61,0,1,1,0,0,5500.0,1,0,0
60188150,0,52,1,1,1,1,0,15000.0,1,0,0
60188524,0,46,1,0,1,1,0,6500.0,1,1,0
60189667,0,34,1,0,0,2,3,7000.0,1,0,0
60189669,0,46,1,0,1,2,0,15000.0,1,0,0
60190056,0,33,1,0,0,1,2,13000.0,1,0,0
60190378,1,34,1,0,1,2,2,10000.0,1,0,0
60190576,0,28,1,0,0,1,1,18000.0,1,0,0
60191041,0,53,1,0,1,3,0,13000.0,1,0,0
60191042,0,44,1,0,1,2,0,27000.0,1,0,0
60191052,0,37,1,0,1,1,1,6000.0,1,0,0
60191156,0,27,1,0,0,1,2,54000.0,1,0,0
60191160,0,27,1,0,0,0,0,16000.0,1,0,0
60192514,0,45,1,0,0,2,1,15000.0,1,0,0
60193263,0,49,0,1,1,0,0,6000.0,1,0,0
60193658,1,32,1,0,1,1,1,10000.0,1,0,0
60193703,0,23,1,0,0,0,1,15000.0,1,0,0
60193717,0,29,1,0,1,0,0,25000.0,1,0,0
60193880,0,51,1,0,1,2,0,25000.0,1,0,1
60194005,0,53,1,0,1,0,0,16000.0,1,0,0
60377021,0,30,1,0,0,0,0,25000.0,1,0,0
60377066,0,58,1,0,1,0,0,10000.0,1,0,0
60377093,1,46,1,0,1,1,1,10000.0,1,0,0
60377119,0,61,0,1,1,0,0,10000.0,1,0,0
60377197,0,27,1,0,1,2,2,10000.0,1,0,0
60377203,0,28,1,0,0,1,1,10000.0,1,0,0
60377225,0,56,1,0,0,0,0,10500.0,1,0,0
60377343,0,30,1,0,0,0,0,20000.0,1,0,0
60377394,1,53,1,0,0,0,0,10000.0,1,0,0
60377403,1,59,0,1,1,3,0,9000.0,1,0,0
60377639,0,42,1,0,0,2,2,4500.0,1,0,0
60377694,1,35,1,0,1,1,1,8000.0,1,0,0
60377774,0,47,1,0,1,2,0,6500.0,1,0,0
60378174,0,58,1,1,1,2,0,15000.0,1,0,0
60378225,0,26,1,0,0,0,0,6000.0,1,0,1
60378366,0,34,1,0,0,1,1,14000.0,1,0,0
60378375,0,33,1,0,0,1,1,17000.0,1,0,0
60378525,0,61,0,1,0,0,0,7000.0,1,0,1
60378541,0,44,1,0,1,0,0,10000.0,1,0,0
60378620,0,34,1,0,1,1,1,7000.0,1,0,0
60378672,0,27,1,0,1,1,1,8000.0,1,0,0
60378732,0,56,1,0,0,0,0,19000.0,1,0,0
60378922,0,37,1,0,0,2,2,6000.0,1,1,0
60378933,0,57,1,1,1,0,0,15000.0,1,0,0
60379039,0,61,0,1,1,0,0,9000.0,1,0,0
60379061,0,50,1,0,0,0,0,15000.0,1,0,0
