LotArea,LotArea_M,Street,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,TotalBsmtSF,TotalBsmtSF_M,Heating,HeatingQC,CentralAir,GrLivArea,GrLivArea_M,Bath,KitchenQual,GarageArea,GarageArea_M,DateSold,SaleCondition,SalePrice
6120,568.56636,Pave,1Fam,5,7,1931,1993,Gable,TA,TA,BrkTil,715,66.425645,GasA,TA,Y,875,81.290125,1,TA,180,16.72254,11/2009,Normal,105000
9505,883.043015,Pave,1Fam,7,5,2001,2001,Gable,Gd,TA,PConc,884,82.126252,GasA,Ex,Y,2035,189.057605,3,Gd,434,40.319902,5/2010,Normal,222500
7500,696.7725,Pave,1Fam,7,5,2004,2005,Gable,TA,TA,PConc,1080,100.33524,GasA,Ex,Y,1080,100.33524,1,Gd,0,0.0,4/2008,Normal,141000
6240,579.7147199999999,Pave,1Fam,5,4,1936,1950,Gable,TA,TA,BrkTil,896,83.241088,GasA,Gd,Y,1344,124.861632,1,TA,240,22.29672,4/2006,Normal,115000
10356,962.103468,Pave,1Fam,5,6,1975,1975,Gable,TA,TA,CBlock,969,90.02300699999999,GasA,TA,Y,969,90.02300699999999,2,TA,440,40.87732,1/2007,Normal,122000
13891,1290.515573,Pave,1Fam,8,5,2007,2008,Hip,Gd,TA,PConc,1710,158.86413,GasA,Ex,Y,1710,158.86413,2,Gd,866,80.453998,1/2008,Partial,372402
14803,1375.243109,Pave,1Fam,6,5,1971,1971,Gable,TA,TA,CBlock,825,76.644975,GasA,Gd,Y,1993,185.155679,3,TA,495,45.986985,6/2006,Normal,190000
13500,1254.1905,Pave,1Fam,6,7,1960,1975,Flat,TA,TA,CBlock,1602,148.830606,GasA,Gd,Y,1252,116.314556,1,TA,564,52.397292,3/2008,Normal,235000
11340,1053.52002,Pave,1Fam,6,5,1923,1950,Gable,TA,TA,BrkTil,1200,111.4836,GasA,TA,Y,1200,111.4836,1,TA,312,28.985736,3/2006,Family,125000
9600,891.8688,Pave,1Fam,6,5,1924,1950,Gable,TA,TA,BrkTil,572,53.140516,Grav,Fa,N,1096,101.821688,1,TA,0,0.0,4/2008,Normal,79000
7200,668.9016,Pave,1Fam,5,7,1950,1950,Hip,TA,TA,CBlock,0,0.0,GasA,TA,Y,1040,96.61912,1,TA,625,58.064375,6/2006,Normal,109500
12003,1115.114709,Pave,1Fam,8,5,2009,2010,Gable,Gd,TA,PConc,774,71.906922,GasA,Ex,Y,1968,182.833104,3,Ex,680,63.17404,5/2010,Partial,269500
12552,1166.118456,Pave,1Fam,7,5,2004,2005,Gable,Gd,TA,PConc,991,92.066873,GasA,Ex,Y,1947,180.882141,3,Gd,678,62.988234,5/2010,Normal,254900
19378,1800.274334,Pave,1Fam,7,5,2005,2006,Gable,Gd,TA,PConc,1392,129.320976,GasA,Ex,Y,2462,228.727186,3,Gd,576,53.512128,3/2006,Partial,320000
11120,1033.08136,Pave,1Fam,6,6,1984,1984,Gable,TA,TA,PConc,1232,114.456496,GasA,TA,Y,1232,114.456496,2,TA,516,47.937948,6/2008,Normal,162500
13688,1271.656264,Pave,1Fam,9,5,2003,2004,Gable,Gd,TA,PConc,1572,146.043516,GasA,Ex,Y,2668,247.865204,3,Ex,726,67.447578,3/2008,Normal,412500
12182,1131.744346,Pave,1Fam,7,5,2005,2005,Gable,Gd,TA,PConc,1541,143.163523,GasA,Ex,Y,1541,143.163523,2,Gd,532,49.424396,5/2010,Partial,220000
5500,510.9665,Pave,1Fam,4,6,1956,1956,Gable,TA,TA,CBlock,882,81.940446,GasA,Ex,Y,882,81.940446,1,TA,0,0.0,4/2007,Normal,103200
5400,501.6762,Pave,1Fam,6,7,1926,2004,Gable,TA,Gd,BrkTil,1149,106.745547,GasA,Gd,Y,1616,150.131248,2,Gd,216,20.067048,10/2007,Normal,152000
10106,938.877718,Pave,2fmCon,5,7,1940,1999,Gable,TA,Gd,BrkTil,644,59.829532,GasA,Gd,Y,1355,125.883565,2,TA,0,0.0,9/2008,Normal,127500
10708,994.805324,Pave,1Fam,5,5,1955,1993,Hip,Gd,TA,CBlock,1617,150.224151,GasA,Ex,Y,1867,173.449901,1,TA,303,28.149609,11/2009,Normal,190000
10562,981.241486,Pave,1Fam,8,5,2007,2007,Gable,Gd,TA,PConc,1582,146.972546,GasA,Ex,Y,2161,200.763383,2,Ex,789,73.300467,11/2007,Partial,325624
8244,765.892332,Pave,1Fam,7,5,2004,2004,Gable,Gd,TA,PConc,840,78.03852,GasA,Ex,Y,1720,159.79316,3,Gd,440,40.87732,5/2007,Normal,183500
16669,1548.600107,Pave,1Fam,8,6,1981,1981,Hip,Gd,TA,CBlock,1686,156.634458,GasA,TA,Y,1707,158.585421,3,TA,511,47.473433,1/2006,Normal,228000
12358,1148.095274,Pave,1Fam,5,6,1941,1950,Gable,TA,TA,CBlock,720,66.89016,GasA,TA,Y,1382,128.391946,2,TA,660,61.31598,5/2007,Normal,128500
31770,2951.52831,Pave,1Fam,6,5,1960,1960,Hip,TA,TA,CBlock,1080,100.33524,GasA,Fa,Y,1656,153.847368,1,TA,528,49.052784,5/2010,Normal,215000
5306,492.943318,Pave,TwnhsE,7,7,1987,1987,Gable,Gd,Gd,PConc,1064,98.848792,GasA,Gd,Y,1767,164.159601,2,Gd,504,46.823112,6/2006,Normal,239000
10197,947.331891,Pave,1Fam,6,5,1961,1961,Gable,TA,TA,CBlock,1362,126.533886,GasA,TA,Y,1362,126.533886,2,TA,504,46.823112,6/2008,Normal,163000
12416,1153.483648,Pave,1Fam,6,5,1986,1986,Gable,TA,TA,CBlock,1606,149.202218,GasA,TA,Y,1651,153.382853,2,TA,616,57.228248,11/2008,Normal,184000
12615,1171.971345,Pave,1Fam,6,7,1950,2001,Gable,TA,TA,CBlock,1202,111.669406,GasA,TA,Y,2158,200.484674,2,Gd,576,53.512128,6/2007,Normal,243000
10029,931.724187,Pave,1Fam,6,5,1988,1989,Gable,Gd,TA,PConc,1151,106.931353,GasA,TA,Y,2060,191.38018,3,TA,521,48.402463,9/2007,Normal,211000
13650,1268.12595,Pave,1Fam,5,5,1958,1958,Gable,Gd,Gd,CBlock,1052,97.733956,GasA,Ex,Y,1920,178.37376,2,Gd,451,41.899253,7/2006,Normal,172500
17423,1618.648969,Pave,1Fam,9,5,2008,2009,Hip,Ex,TA,PConc,2216,205.873048,GasA,Ex,Y,2234,207.545302,2,Ex,1166,108.324898,7/2009,Partial,501837
8520,791.53356,Pave,1Fam,5,6,1923,2006,Gable,Gd,TA,CBlock,968,89.930104,GasA,TA,Y,968,89.930104,1,TA,480,44.59344,7/2007,Normal,100000
2117,196.675651,Pave,Twnhs,6,5,2000,2000,Gable,Gd,TA,PConc,756,70.234668,GasA,Ex,Y,1525,141.677075,3,Gd,440,40.87732,6/2007,Normal,177000
7588,704.947964,Pave,1Fam,7,6,1920,1950,Gable,TA,TA,BrkTil,793,73.672079,GasA,Gd,Y,1802,167.411206,2,TA,216,20.067048,7/2006,Normal,200100
9060,841.70118,Pave,1Fam,5,6,1957,2006,Hip,TA,TA,PConc,0,0.0,GasA,Ex,Y,1340,124.49002,1,TA,252,23.411556,6/2007,Normal,120000
11426,1061.509678,Pave,1Fam,7,5,2003,2003,Gable,TA,TA,PConc,1362,126.533886,GasA,Ex,Y,2082,193.424046,3,Gd,484,44.965052,6/2008,Normal,200000
7438,691.012514,Pave,1Fam,5,8,1908,1991,Gable,TA,TA,PConc,504,46.823112,GasA,Gd,Y,1252,116.314556,1,TA,576,53.512128,6/2006,Normal,127000
22950,2132.12385,Pave,1Fam,10,9,1892,1993,Gable,Gd,Gd,BrkTil,1107,102.843621,GasA,Ex,Y,3608,335.194024,3,Ex,840,78.03852,6/2006,Normal,475000
9947,924.106141,Pave,1Fam,7,5,1990,1991,Gable,TA,TA,PConc,1188,110.368764,GasA,Ex,Y,1217,113.062951,2,Gd,497,46.172791,6/2009,Normal,173000
10410,967.12023,Pave,1Fam,5,7,1916,1987,Gable,TA,TA,CBlock,660,61.31598,GasA,Ex,Y,1656,153.847368,3,TA,180,16.72254,8/2009,Normal,135000
7018,651.993254,Pave,Duplex,5,5,1979,1979,Gable,TA,TA,CBlock,1086,100.892658,GasA,TA,Y,1224,113.713272,2,TA,528,49.052784,6/2009,Alloca,153337
4923,457.361469,Pave,TwnhsE,8,5,2001,2002,Gable,Gd,TA,PConc,1593,147.994479,GasA,Ex,Y,1593,147.994479,2,Ex,682,63.359846,8/2008,Normal,286000
10570,981.98471,Pave,1Fam,8,8,1932,1994,Hip,Gd,TA,CBlock,853,79.246259,GasA,TA,Y,2727,253.346481,3,Gd,440,40.87732,12/2007,Normal,315000
7472,694.171216,Pave,1Fam,7,9,1972,2004,Gable,TA,TA,CBlock,725,67.354675,GasA,Gd,Y,1479,137.403537,2,Gd,484,44.965052,6/2007,Normal,184000
9017,837.706351,Pave,1Fam,7,5,1999,1999,Gable,Gd,TA,PConc,1431,132.944193,GasA,Ex,Y,1431,132.944193,2,Gd,666,61.873398,9/2009,Normal,192000
2522,234.301366,Pave,Twnhs,7,5,2004,2004,Gable,Gd,TA,PConc,970,90.11591,GasA,Ex,Y,1709,158.771227,2,Gd,380,35.30314,5/2006,Normal,130000
7180,667.04354,Pave,1Fam,5,7,1972,1972,Hip,TA,TA,CBlock,864,80.268192,GasA,TA,Y,864,80.268192,1,TA,352,32.701856,5/2008,Normal,127000
2280,211.81884,Pave,Twnhs,6,6,1976,1976,Gable,TA,TA,CBlock,855,79.432065,GasA,TA,Y,1456,135.266768,3,TA,440,40.87732,7/2009,Normal,148500
9416,874.774648,Pave,1Fam,7,5,2007,2007,Hip,Ex,TA,PConc,1726,160.350578,GasA,Ex,Y,1726,160.350578,2,Ex,786,73.021758,9/2007,Partial,311872
25419,2361.501357,Pave,1Fam,8,4,1918,1990,Gable,Gd,Gd,PConc,1360,126.34808,GasA,Gd,Y,3112,289.114136,2,Gd,795,73.857885,3/2006,Abnorml,235000
5520,512.82456,Pave,1Fam,6,6,1912,1950,Gable,TA,TA,CBlock,755,70.141765,GasA,Ex,Y,2229,207.080787,1,TA,0,0.0,7/2009,Abnorml,104000
9591,891.032673,Pave,1Fam,8,5,2004,2005,Hip,Gd,TA,PConc,1713,159.142839,GasA,Ex,Y,1713,159.142839,2,Ex,856,79.524968,1/2009,Normal,274900
8546,793.949038,Pave,1Fam,4,5,2003,2004,Gable,TA,TA,PConc,1121,104.144263,GasA,Ex,Y,1121,104.144263,2,TA,440,40.87732,3/2010,Normal,140000
10125,940.642875,Pave,1Fam,6,6,1977,1977,Gable,TA,TA,CBlock,1196,111.111988,GasA,TA,Y,1279,118.822937,2,TA,473,43.943119,2/2008,Normal,171500
7000,650.321,Pave,1Fam,6,6,1924,1950,Gable,TA,Gd,BrkTil,617,57.321151,GasA,Gd,Y,1310,121.70293,2,TA,398,36.975394,5/2006,Normal,112000
4438,412.303514,Pave,TwnhsE,6,5,2004,2004,Gable,Gd,TA,PConc,848,78.781744,GasA,Ex,Y,848,78.781744,1,Gd,420,39.01926,1/2008,Normal,149000
3500,325.1605,Pave,1Fam,5,7,1947,1950,Gable,TA,TA,CBlock,720,66.89016,GasA,TA,Y,1284,119.287452,2,TA,240,22.29672,4/2009,Normal,110000
11851,1100.993453,Pave,1Fam,7,5,1990,1990,Gable,TA,TA,PConc,1424,132.293872,GasA,Ex,Y,1442,133.966126,2,TA,500,46.4515,5/2009,Normal,180500
13673,1270.262719,Pave,1Fam,5,5,1962,1962,Gable,TA,Gd,CBlock,1140,105.90942,GasA,TA,Y,1696,157.563488,2,TA,349,32.423147,3/2007,Normal,143900
12493,1160.637179,Pave,1Fam,4,5,1960,1960,Gable,TA,TA,PConc,1100,102.1933,GasA,TA,Y,1100,102.1933,1,TA,312,28.985736,4/2008,Normal,141000
14364,1334.458692,Pave,1Fam,7,5,1988,1989,Gable,Gd,TA,CBlock,1157,107.488771,GasA,Ex,Y,2062,191.565986,3,TA,454,42.177962,4/2007,Normal,277000
8250,766.44975,Pave,1Fam,6,7,1964,1964,Hip,TA,TA,CBlock,1092,101.450076,GasA,Ex,Y,1092,101.450076,1,TA,504,46.823112,7/2008,Normal,145000
5604,520.628412,Pave,1Fam,5,6,1925,1950,Gable,TA,TA,CBlock,864,80.268192,GasA,TA,N,864,80.268192,1,TA,0,0.0,4/2008,Normal,98000
10420,968.04926,Pave,1Fam,6,5,2009,2009,Gable,TA,TA,PConc,1212,112.598436,GasA,Ex,Y,1212,112.598436,2,Gd,460,42.73538,3/2010,Normal,186000
8640,802.68192,Pave,1Fam,7,5,2009,2009,Gable,TA,TA,PConc,900,83.6127,GasA,Ex,Y,1852,172.056356,3,Gd,644,59.829532,7/2009,Partial,252678
13568,1260.507904,Pave,1Fam,5,5,1995,1995,Gable,TA,TA,PConc,990,91.97397,GasA,Ex,Y,990,91.97397,1,TA,576,53.512128,7/2006,Normal,156000
10900,1012.6427,Pave,1Fam,6,7,1977,1977,Gable,TA,TA,CBlock,689,64.010167,GasA,Ex,Y,1392,129.320976,2,TA,299,27.777997,3/2010,Normal,161750
10011,930.051933,Pave,1Fam,5,6,1957,1996,Gable,TA,TA,CBlock,1070,99.40621,GasA,TA,Y,1236,114.828108,1,Gd,447,41.527641,5/2006,Normal,134450
8450,785.03035,Pave,1Fam,7,5,2004,2004,Gable,Gd,TA,PConc,1436,133.408708,GasA,Ex,Y,1436,133.408708,2,Gd,484,44.965052,4/2008,Normal,210000
9906,920.297118,Pave,1Fam,4,4,1925,1950,Gable,TA,TA,CBlock,686,63.731458,GasA,Fa,N,1328,123.375184,1,TA,210,19.50963,9/2006,Family,107000
15660,1454.86098,Pave,1Fam,7,9,1939,2006,Gable,Gd,Gd,CBlock,798,74.136594,GasA,Ex,Y,1954,181.532462,2,Gd,431,40.041193,5/2008,Normal,311500
3010,279.63803,Pave,TwnhsE,7,5,2005,2006,Gable,Gd,TA,PConc,1248,115.942944,GasA,Ex,Y,1248,115.942944,2,Gd,438,40.691514,3/2006,Partial,167240
8990,835.1979699999999,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,1498,139.168694,GasA,Ex,Y,1498,139.168694,2,Gd,675,62.709525,4/2006,Partial,204900
8068,749.5414039999999,Pave,1Fam,6,5,2002,2002,Gable,Gd,TA,PConc,1010,93.83203,GasA,Ex,Y,2267,210.611101,3,Gd,390,36.23217,12/2009,Normal,200000
11475,1066.061925,Pave,1Fam,6,6,1975,1975,Gable,TA,TA,CBlock,713,66.239839,GasA,TA,Y,1552,144.185456,3,TA,434,40.319902,2/2006,Normal,179900
10500,975.4815,Pave,1Fam,4,6,1971,1971,Gable,TA,TA,CBlock,864,80.268192,GasA,Gd,Y,864,80.268192,1,TA,576,53.512128,3/2009,Abnorml,97000
13472,1251.589216,Pave,1Fam,10,5,2003,2003,Hip,Ex,TA,PConc,2392,222.223976,GasA,Ex,Y,2392,222.223976,2,Ex,968,89.930104,6/2009,Normal,386250
1680,156.07704,Pave,Twnhs,5,5,1971,1971,Gable,TA,TA,CBlock,630,58.52889,GasA,TA,Y,1302,120.959706,3,TA,280,26.01284,5/2009,Abnorml,112000
9950,924.38485,Pave,1Fam,7,5,1995,1995,Gable,Gd,TA,PConc,1203,111.762309,GasA,Ex,Y,2520,234.11556,3,Gd,721,66.983063,6/2007,Abnorml,290000
1869,173.635707,Pave,Twnhs,6,6,1970,1970,Gable,TA,TA,CBlock,483,44.872149,GasA,TA,Y,987,91.695261,2,TA,280,26.01284,9/2008,Normal,106000
8521,791.626463,Pave,1Fam,5,5,1967,1967,Gable,TA,TA,CBlock,912,84.727536,GasA,TA,Y,912,84.727536,1,TA,336,31.215408,5/2010,Normal,125000
3182,295.617346,Pave,TwnhsE,7,5,2005,2006,Gable,Gd,TA,PConc,1373,127.555819,GasA,Ex,Y,1555,144.464165,2,Gd,430,39.94829,5/2009,Normal,192500
8760,813.83028,Pave,1Fam,6,6,1959,1959,Hip,TA,TA,CBlock,1194,110.926182,GasA,TA,Y,1194,110.926182,1,TA,312,28.985736,4/2010,Normal,148000
15138,1406.365614,Pave,1Fam,8,5,1995,1996,Gable,Gd,TA,PConc,1462,135.824186,GasA,Ex,Y,2794,259.570982,3,Ex,810,75.25143,7/2009,Normal,403000
1680,156.07704,Pave,Twnhs,6,5,1972,1972,Gable,TA,TA,CBlock,483,44.872149,GasA,TA,Y,987,91.695261,2,TA,288,26.756064,6/2006,Normal,94500
10650,989.41695,Pave,1Fam,5,6,1976,1976,Gable,TA,TA,CBlock,894,83.055282,GasA,TA,Y,894,83.055282,1,TA,308,28.614124,2/2010,Normal,128200
7851,729.381453,Pave,1Fam,6,5,2002,2002,Gable,Gd,TA,PConc,860,79.89658,GasA,Ex,Y,1960,182.08988,3,Gd,440,40.87732,5/2010,Normal,216500
1680,156.07704,Pave,TwnhsE,6,3,1971,1971,Gable,TA,TA,CBlock,483,44.872149,GasA,TA,Y,987,91.695261,2,TA,264,24.526392,8/2008,Normal,89500
8773,815.038019,Pave,1Fam,7,5,2004,2004,Gable,Gd,TA,PConc,1414,131.364842,GasA,Ex,Y,1414,131.364842,2,Gd,494,45.894082,5/2010,Normal,185500
9453,878.212059,Pave,1Fam,7,7,1993,2003,Gable,Gd,TA,PConc,996,92.531388,GasA,Ex,Y,1744,162.022832,3,Gd,457,42.456671,2/2010,Normal,194500
12030,1117.62309,Pave,1Fam,8,5,2007,2007,Hip,Ex,TA,PConc,1694,157.377682,GasA,Ex,Y,1694,157.377682,2,Gd,818,75.994654,12/2007,Partial,318000
8741,812.065123,Pave,1Fam,6,4,1945,1950,Gable,TA,TA,CBlock,735,68.283705,GasA,TA,Y,1487,138.146761,2,TA,220,20.43866,4/2010,Normal,113000
9000,836.127,Pave,1Fam,8,5,2008,2008,Gable,Gd,TA,PConc,1566,145.486098,GasA,Ex,Y,1566,145.486098,2,Gd,750,69.67725,4/2010,Normal,262500
3880,360.46364,Pave,1Fam,5,9,1945,1997,Gable,TA,Gd,CBlock,686,63.731458,GasA,Gd,Y,866,80.453998,1,Gd,0,0.0,8/2007,Normal,110500
5000,464.515,Pave,1Fam,5,4,1900,1950,Gable,TA,TA,BrkTil,540,50.16762,GasA,Gd,N,1440,133.78032,1,TA,352,32.701856,4/2006,Normal,79000
10762,999.822086,Pave,TwnhsE,6,6,1980,1980,Gable,TA,TA,CBlock,626,58.157278,GasA,TA,Y,1217,113.062951,2,TA,288,26.756064,4/2009,Normal,120000
8880,824.97864,Pave,1Fam,7,5,1994,2002,Gable,Gd,TA,PConc,948,88.072044,GasA,Ex,Y,2110,196.02533,3,Gd,463,43.014089,5/2010,Normal,205000
10400,966.1912,Pave,1Fam,7,5,1988,1988,Gable,TA,TA,CBlock,1845,171.406035,GasA,Gd,Y,1872,173.914416,2,TA,604,56.113412,6/2006,Normal,241500
9142,849.319226,Pave,2fmCon,6,8,1910,1950,Gable,TA,Fa,Stone,1020,94.76106,GasA,Gd,N,1928,179.116984,2,Fa,440,40.87732,4/2006,Normal,137000
11310,1050.73293,Pave,1Fam,6,5,1954,1954,Hip,TA,TA,CBlock,1367,126.998401,GasA,Ex,Y,1375,127.741625,1,TA,451,41.899253,6/2006,Normal,140000
11317,1051.383251,Pave,1Fam,7,5,2003,2003,Gable,Gd,TA,PConc,840,78.03852,GasA,Ex,Y,1668,154.962204,3,Gd,500,46.4515,9/2007,Normal,180000
159000,14771.577,Pave,1Fam,6,7,1958,2006,Gable,Gd,TA,CBlock,1444,134.151932,GasA,Gd,Y,2144,199.184032,2,Gd,389,36.139267,6/2007,Normal,277000
5350,497.03105,Pave,1Fam,3,2,1940,1966,Gable,TA,Po,CBlock,728,67.633384,GasA,Ex,Y,1306,121.331318,1,Fa,0,0.0,5/2010,Normal,76500
4750,441.28925,Pave,TwnhsE,8,5,2006,2007,Hip,Gd,TA,PConc,1573,146.136419,GasA,Ex,Y,1625,150.967375,2,Gd,538,49.981814,12/2007,Family,235000
8366,777.226498,Pave,1Fam,6,5,2004,2004,Gable,Gd,TA,PConc,798,74.136594,GasA,Ex,Y,1640,152.36092,3,Gd,520,48.30956,12/2008,Normal,173000
9350,868.64305,Pave,1Fam,6,7,1964,1991,Hip,TA,TA,CBlock,1302,120.959706,GasA,Ex,Y,1302,120.959706,2,Gd,309,28.707027,10/2007,Normal,158000
8400,780.3851999999999,Pave,1Fam,5,6,1957,1957,Gable,TA,Gd,CBlock,1314,122.074542,GasA,TA,Y,1314,122.074542,1,TA,294,27.313482,6/2010,Normal,145000
8738,811.786414,Pave,1Fam,7,5,1999,1999,Gable,Gd,TA,PConc,975,90.580425,GasA,Ex,Y,2291,212.840773,3,Gd,429,39.855387,2/2006,Normal,230000
8791,816.710273,Pave,1Fam,6,5,2003,2003,Gable,Gd,TA,PConc,864,80.268192,GasA,Ex,Y,1728,160.536384,3,Gd,673,62.523719,5/2008,Normal,207500
8814,818.847042,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,1604,149.016412,GasA,Ex,Y,1604,149.016412,3,Gd,660,61.31598,3/2009,Abnorml,220000
12435,1155.248805,Pave,1Fam,7,5,2001,2001,Gable,Gd,TA,PConc,963,89.465589,GasA,Ex,Y,1792,166.482176,3,Gd,564,52.397292,5/2008,Normal,231500
12702,1180.053906,Pave,1Fam,5,5,1956,1956,Gable,TA,TA,PConc,0,0.0,GasA,Gd,Y,882,81.940446,1,TA,308,28.614124,12/2008,Normal,97000
19296,1792.656288,Pave,1Fam,6,5,1962,1962,Gable,TA,TA,CBlock,1362,126.533886,GasA,TA,Y,1382,128.391946,1,TA,884,82.126252,5/2009,Normal,176000
9588,890.753964,Pave,1Fam,8,5,2007,2007,Gable,Gd,TA,PConc,1482,137.682246,GasA,Ex,Y,2574,239.132322,3,Ex,868,80.639804,11/2007,Partial,276000
8471,786.981313,Pave,1Fam,6,7,1977,1995,Gable,TA,TA,CBlock,506,47.008918,GasA,TA,Y,1212,112.598436,1,TA,492,45.708276,7/2006,Normal,151000
5500,510.9665,Pave,1Fam,5,7,1929,2001,Gable,TA,TA,BrkTil,926,86.028178,GasA,TA,Y,1316,122.260348,1,TA,484,44.965052,4/2010,Normal,130000
5232,486.068496,Pave,1Fam,5,5,1925,2004,Gable,TA,TA,BrkTil,680,63.17404,GasA,Gd,N,764,70.977892,1,TA,504,46.823112,6/2008,Normal,73000
12090,1123.19727,Pave,1Fam,6,6,1981,1981,Gable,TA,Gd,CBlock,1422,132.108066,GasA,TA,Y,1422,132.108066,2,Gd,576,53.512128,6/2008,Normal,175500
11207,1041.163921,Pave,1Fam,6,5,1997,1997,Gable,TA,TA,PConc,802,74.508206,GasA,Gd,Y,1511,140.376433,3,TA,413,38.368939,6/2006,Normal,185000
8400,780.3851999999999,Pave,1Fam,5,8,1939,1997,Gable,TA,TA,PConc,720,66.89016,GasA,Ex,Y,2192,203.643376,3,Gd,240,22.29672,7/2008,Normal,179500
6900,641.0307,Pave,1Fam,5,6,1940,1955,Gable,TA,TA,CBlock,740,68.74822,GasA,Ex,Y,778,72.278534,1,TA,924,85.842372,2/2008,Normal,120500
7917,735.513051,Pave,1Fam,6,7,1976,1976,Hip,TA,Gd,CBlock,1143,106.188129,GasA,TA,Y,1113,103.401039,2,TA,504,46.823112,5/2007,Normal,148000
10728,996.663384,Pave,1Fam,8,5,2006,2006,Gable,Gd,TA,PConc,1095,101.728785,GasA,Gd,Y,1939,180.138917,3,Gd,1053,97.826859,8/2006,Partial,266000
39104,3632.878912,Pave,1Fam,7,7,1954,2005,Flat,TA,TA,CBlock,1385,128.670655,GasA,Ex,Y,1363,126.626789,1,TA,439,40.784417,4/2008,Normal,241500
11764,1092.910892,Pave,1Fam,8,7,1999,2007,Gable,Gd,TA,PConc,1152,107.024256,GasA,Ex,Y,2270,210.88981,3,Gd,671,62.337913,4/2010,Normal,290000
9600,891.8688,Pave,1Fam,6,6,1958,1988,Hip,TA,TA,CBlock,1240,115.19972,GasA,Gd,Y,1632,151.617696,2,TA,338,31.401214,4/2009,Normal,139000
8314,772.395542,Pave,1Fam,5,7,1982,1982,Gable,TA,TA,CBlock,816,75.808848,GasA,TA,Y,816,75.808848,1,TA,264,24.526392,6/2007,Normal,124500
7264,674.847392,Pave,1Fam,7,7,1925,2007,Gable,Gd,Gd,BrkTil,952,88.443656,GasW,Gd,N,1548,143.813844,3,Ex,672,62.430816,10/2009,Normal,205000
9196,854.335988,Pave,1Fam,7,5,2003,2003,Gable,Gd,TA,PConc,1560,144.92868,GasA,Ex,Y,1560,144.92868,2,Gd,573,53.233419,4/2010,Normal,201000
19138,1777.977614,Pave,1Fam,4,5,1951,1951,Gable,TA,TA,CBlock,864,80.268192,GasA,Ex,Y,864,80.268192,1,TA,400,37.1612,6/2010,Normal,141000
14450,1342.44835,Pave,1Fam,9,5,2006,2007,Gable,Ex,TA,PConc,2121,197.047263,GasA,Ex,Y,2121,197.047263,3,Ex,732,68.004996,5/2007,Partial,415298
10005,929.494515,Pave,1Fam,7,5,1977,1977,Hip,TA,TA,CBlock,1160,107.76748,GasA,Ex,Y,2022,187.849866,3,TA,505,46.916015,3/2008,Normal,192000
11287,1048.596161,Pave,1Fam,7,6,1989,1989,Gable,Gd,TA,CBlock,807,74.97272099999999,GasA,Gd,Y,1982,184.133746,3,Gd,575,53.419225,1/2007,Normal,228500
7200,668.9016,Pave,1Fam,6,5,2006,2006,Gable,Gd,TA,PConc,1262,117.243586,GasA,Gd,Y,1262,117.243586,2,Gd,572,53.140516,5/2006,Partial,185000
5063,470.367889,Pave,Twnhs,7,5,2007,2008,Gable,Gd,TA,PConc,1314,122.074542,GasA,Ex,Y,1314,122.074542,2,Gd,626,58.157278,4/2009,Normal,207500
9612,892.983636,Pave,1Fam,8,5,2008,2009,Gable,Gd,TA,PConc,1468,136.381604,GasA,Ex,Y,1468,136.381604,2,Gd,898,83.426894,12/2009,Partial,244600
8012,744.338836,Pave,TwnhsE,6,5,1992,1992,Gable,Gd,TA,PConc,1575,146.322225,GasA,Gd,Y,1575,146.322225,2,Gd,529,49.145687,7/2007,Normal,179200
4251,394.930653,Pave,TwnhsE,7,5,2006,2007,Gable,Gd,TA,PConc,625,58.064375,GasA,Ex,Y,1250,116.12875,3,Gd,528,49.052784,6/2007,Partial,164700
9786,909.148758,Pave,1Fam,6,7,1962,1981,Gable,TA,TA,CBlock,912,84.727536,GasA,TA,Y,1734,161.093802,2,Gd,440,40.87732,6/2006,Normal,159000
8125,754.836875,Pave,1Fam,4,4,1971,1971,Gable,TA,TA,CBlock,858,79.710774,GasA,TA,Y,858,79.710774,1,TA,0,0.0,6/2006,Normal,88000
9819,912.214557,Pave,1Fam,5,5,1967,1967,Gable,TA,Gd,CBlock,882,81.940446,GasA,TA,Y,900,83.6127,1,TA,280,26.01284,2/2010,Normal,122000
8730,811.04319,Pave,1Fam,6,7,1915,2003,Gable,TA,TA,BrkTil,698,64.846294,GasA,Ex,Y,1396,129.692588,1,TA,384,35.674752,7/2007,Normal,153575
15611,1450.308733,Pave,1Fam,8,5,2006,2006,Gable,Gd,TA,PConc,1079,100.242337,GasA,Ex,Y,1919,178.280857,3,Gd,685,63.638555,7/2006,Partial,233230
5687,528.339361,Pave,2fmCon,5,6,1912,2000,Gable,TA,Fa,PConc,780,72.46433999999999,GasA,Ex,N,1716,159.421548,2,Fa,0,0.0,3/2008,Normal,135900
11409,1059.930327,Pave,1Fam,5,4,1949,2008,Gable,TA,TA,CBlock,768,71.349504,GasA,Gd,Y,1716,159.421548,2,TA,281,26.105743,1/2009,Normal,131000
16659,1547.671077,Pave,1Fam,7,7,1977,1994,Gable,TA,TA,CBlock,795,73.857885,GasA,Fa,Y,2263,210.239489,3,Gd,539,50.074717,3/2006,Normal,235000
