model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 B Class,2019.0,21499,Semi-Auto,9683.666666666666,Petrol,145.0,45.6,1.3
 A Class,2018.6666666666667,25879,Semi-Auto,1000.0,Petrol,145.0,60.1,1.3
unknown,2014.0,9890,Automatic,41039.0,Diesel,30.0,64.2,2.1999999999999997
 GLC Class,2020.0,37189,Semi-Auto,1000.0,Diesel,145.0,40.9,2.0
 C Class,2019.0,20299,Semi-Auto,14123.0,Petrol,145.0,46.3,1.5
 CL Class,2019.6666666666667,28980,Semi-Auto,1434.0,Petrol,145.0,45.833333333333336,1.3
 E Class,2019.0,41499,Semi-Auto,3695.0,Petrol,145.0,49.26666666666667,3.0
 E Class,2017.0,22500,Semi-Auto,11855.0,Diesel,145.0,65.7,2.0
unknown,2016.0,16950,Automatic,33473.0,Diesel,20.0,72.4,2.0
unknown,2019.0,19549,Semi-Auto,10180.0,Diesel,145.0,68.9,1.5
 GLA Class,2016.0,19124,Semi-Auto,29774.0,Diesel,131.66666666666666,55.4,2.0666666666666664
unknown,2018.0,18799,Semi-Auto,14731.0,Petrol,145.0,46.3,1.5
 A Class,2014.0,13490,Semi-Auto,41136.0,Diesel,20.0,69.2,2.1
 E Class,2019.0,24995,Semi-Auto,6308.0,Diesel,145.0,67.3,2.0
 C Class,2018.0,36495,Automatic,5983.0,Petrol,268.3333333333333,36.2,2.6
 C Class,2019.0,24980,Semi-Auto,7043.0,Petrol,145.0,45.6,1.5
unknown,2017.0,20690,Automatic,24325.0,Diesel,145.0,65.7,2.0
 G Class,2018.0,64950,Automatic,13000.0,Diesel,145.0,43.4,3.0
 CL Class,2017.0,18822,Semi-Auto,28650.0,Diesel,20.0,59.26666666666667,2.1
 C Class,2016.6666666666667,24799,Automatic,30385.0,Diesel,68.33333333333333,65.7,2.066666666666667
 C Class,2019.0,28880,Automatic,8439.0,Diesel,145.0,57.7,2.033333333333333
 GLA Class,2018.6666666666667,30000,Automatic,3099.0,Petrol,145.0,63.9,2.6666666666666665
unknown,2019.0,49792,Semi-Auto,5474.666666666667,Diesel,150.0,35.8,2.0
 GLE Class,2016.3333333333333,26000,Semi-Auto,29628.0,Diesel,131.66666666666666,47.9,2.1
unknown,2018.6666666666667,15700,Automatic,19023.0,Diesel,145.0,65.7,2.1
 C Class,2020.0,68995,Automatic,2000.0,Petrol,183.33333333333334,28.0,2.3333333333333335
 A Class,2019.0,24995,Semi-Auto,11491.666666666666,Petrol,163.33333333333334,49.53333333333333,2.0
 V Class,2015.3333333333333,26490,Automatic,48500.0,Diesel,200.0,61.199999999999996,2.1
 E Class,2019.0,28899,Semi-Auto,13828.0,Diesel,145.0,58.9,2.0
 C Class,2017.0,33991,Semi-Auto,1000.0,Diesel,145.0,64.2,2.0
 GLC Class,2020.0,39980,Semi-Auto,3999.0,Petrol,145.0,32.1,2.0
unknown,2019.0,28780,Semi-Auto,26075.0,Petrol,145.0,44.1,1.5
 E Class,2016.0,18550,Automatic,29378.666666666668,Diesel,30.0,66.96666666666667,1.8666666666666665
unknown,2018.6666666666667,54000,Semi-Auto,250.0,Petrol,153.33333333333334,29.1,3.0
 SL CLASS,2017.0,19250,Automatic,38257.666666666664,Diesel,30.0,70.6,2.0666666666666664
unknown,2015.6666666666667,21950,Semi-Auto,57000.0,Diesel,125.0,56.5,2.1
unknown,2018.0,22162,Automatic,13249.0,Diesel,145.0,56.5,2.1
 GLA Class,2018.6666666666667,19700,Automatic,10512.0,Petrol,145.0,46.800000000000004,1.6
unknown,2014.0,13299,Manual,47027.0,Diesel,30.0,64.2,1.8
 C Class,2015.6666666666667,11695,Manual,103820.0,Diesel,20.0,68.9,2.1
 C Class,2016.0,17450,Semi-Auto,41007.333333333336,Diesel,30.0,64.2,2.1
 C Class,2019.0,25749,Semi-Auto,4227.666666666667,Diesel,145.0,61.4,2.0
 E Class,2018.6666666666667,49010,Automatic,150.0,Petrol,145.0,32.5,3.0
 E Class,2019.0,28706,Semi-Auto,15012.0,Diesel,145.0,58.9,2.0
unknown,2017.0,15088,Manual,13837.0,Diesel,145.0,46.866666666666674,1.5
 B Class,2019.0,20490,Manual,4814.666666666667,Petrol,145.0,45.6,1.3
 GLC Class,2018.6666666666667,34980,Semi-Auto,10913.0,Diesel,145.0,44.8,2.0
 E Class,2015.0,12500,Automatic,34609.333333333336,Diesel,68.33333333333333,64.2,2.1
 A Class,2017.0,15799,Manual,24251.333333333332,Petrol,106.66666666666667,66.83333333333333,1.6
 C Class,2018.0,24498,Semi-Auto,15838.0,Diesel,145.0,67.96666666666665,2.0
unknown,2015.0,17960,Semi-Auto,30741.0,Diesel,20.0,67.3,2.1
 E Class,2019.0,24780,Semi-Auto,14648.0,Diesel,145.0,64.36666666666667,2.0
 A Class,2016.0,12600,Manual,51752.0,Diesel,30.0,62.8,2.1
 M Class,2015.0,21643,Automatic,46023.0,Diesel,205.0,39.2,3.1666666666666665
unknown,2016.0,13547,Automatic,40925.0,Diesel,125.0,56.5,2.1
unknown,2020.0,25940,Automatic,500.0,Diesel,145.0,61.03333333333333,2.0
unknown,2018.0,33998,Semi-Auto,7220.0,Diesel,103.33333333333333,62.13333333333333,2.1
 GL Class,2017.0,26499,Automatic,8442.0,Diesel,145.0,44.300000000000004,2.1
 GLA Class,2017.0,18800,Automatic,31378.0,Diesel,150.0,64.2,2.1
 C Class,2016.0,18833,Automatic,34609.333333333336,Diesel,23.333333333333332,64.2,2.1
unknown,2010.0,18000,Automatic,32450.0,Petrol,540.0,39.93333333333333,3.5
unknown,2017.0,21100,Semi-Auto,21326.0,Diesel,145.0,56.5,2.1
unknown,2019.0,31990,Automatic,7905.0,Diesel,145.0,66.5,2.0
 E Class,2018.3333333333333,43599,Semi-Auto,3664.0,Petrol,145.0,52.633333333333326,3.0
 GLA Class,2016.0,15991,Semi-Auto,47914.0,Diesel,20.0,64.2,2.1
 GLE Class,2017.0,27750,Automatic,7698.0,Diesel,150.0,42.8,2.3666666666666667
 C Class,2018.6666666666667,20449,Semi-Auto,13810.0,Diesel,145.0,64.0,2.1999999999999997
 A Class,2018.6666666666667,24399,Automatic,5671.0,Diesel,145.0,51.63333333333333,1.5
unknown,2018.0,20690,Semi-Auto,15900.0,Petrol,145.0,46.333333333333336,2.0
unknown,2015.6666666666667,17499,Manual,34609.333333333336,Diesel,30.0,64.2,2.1
 A Class,2016.3333333333333,19500,Automatic,26123.666666666668,Diesel,20.0,68.9,2.1
 CLS Class,2015.3333333333333,23998,Semi-Auto,50587.666666666664,Diesel,160.0,49.6,3.0
 C Class,2019.0,25980,Semi-Auto,4668.0,Petrol,145.0,57.366666666666674,1.5
 A Class,2018.6666666666667,22950,Automatic,3212.0,Diesel,145.0,62.8,1.5
 CL Class,2019.0,26099,Semi-Auto,3144.0,Diesel,145.0,55.79999999999999,2.2
 C Class,2019.0,19690,Automatic,13337.0,Diesel,145.0,61.4,2.0
unknown,2018.6666666666667,22800,Semi-Auto,13734.0,Diesel,145.0,67.3,2.3666666666666667
 B Class,2013.0,9499,Automatic,34875.0,Diesel,30.0,64.2,1.7333333333333334
 B Class,2016.0,13999,Semi-Auto,40500.0,Diesel,20.0,68.9,2.0666666666666664
 E Class,2018.6666666666667,32499,Automatic,5683.0,Diesel,145.0,68.6,2.0
 A Class,2016.0,15200,Automatic,16627.666666666668,Petrol,163.33333333333334,57.63333333333333,2.0
 E Class,2017.0,24799,Automatic,7501.0,Diesel,145.0,57.7,2.0
 SL CLASS,2018.3333333333333,32599,Semi-Auto,33.0,Petrol,145.0,47.1,2.0
 C Class,2016.0,17712,Semi-Auto,22958.0,Diesel,30.0,64.23333333333333,2.0666666666666664
 E Class,2019.0,25780,Semi-Auto,14430.0,Diesel,145.0,72.4,2.0
 E Class,2018.6666666666667,29950,Automatic,43000.0,Petrol,145.0,33.6,3.0
unknown,2016.0,14581,Semi-Auto,51284.0,Petrol,125.0,53.3,1.6
 GLC Class,2019.0,35981,Automatic,3656.0,Diesel,145.0,68.6,2.0
unknown,2016.0,15124,Manual,23461.0,Diesel,20.0,68.9,1.5
 SL CLASS,2017.0,20191,Semi-Auto,24584.0,Petrol,145.0,46.866666666666674,2.0
 C Class,2017.0,19680,Semi-Auto,16852.0,Diesel,126.66666666666667,66.8,1.9333333333333336
 GLC Class,2020.0,47890,Automatic,4025.0,Petrol,145.0,42.36666666666667,1.8666666666666665
 GLE Class,2016.0,25775,Semi-Auto,18406.0,Diesel,205.0,65.23333333333333,2.033333333333333
 GLC Class,2018.0,28900,Automatic,21000.0,Diesel,150.0,47.633333333333326,3.0
 GLA Class,2017.6666666666667,26399,Semi-Auto,4507.0,Diesel,138.33333333333334,56.5,2.1
 B Class,2014.0,8991,Manual,60072.0,Diesel,125.0,47.699999999999996,1.8
 GLC Class,2019.0,24500,Automatic,15358.0,Petrol,150.0,37.2,2.0
unknown,2019.0,28749,Semi-Auto,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
 C Class,2017.3333333333333,18495,Semi-Auto,15907.0,Petrol,145.0,50.4,2.0
 GLA Class,2019.0,25675,Semi-Auto,1480.0,Petrol,145.0,48.7,2.0
unknown,2015.0,15499,Semi-Auto,40495.666666666664,Petrol,125.0,61.03333333333334,2.0666666666666664
unknown,2017.0,54990,Automatic,34564.0,Diesel,145.0,44.8,2.0
 E Class,2019.0,36995,Semi-Auto,9325.0,Diesel,145.0,66.4,1.6666666666666667
 A Class,2018.6666666666667,23202,Semi-Auto,8261.0,Petrol,145.0,53.3,1.3
 GLA Class,2018.0,22490,Automatic,31604.0,Diesel,150.0,56.5,2.1
unknown,2019.0,30481,Automatic,9485.0,Petrol,145.0,40.9,2.0
 GLA Class,2016.0,17462,Semi-Auto,24412.0,Diesel,30.0,64.2,2.1
unknown,2019.0,35499,Semi-Auto,1023.0,Petrol,145.0,70.06666666666668,1.6666666666666667
unknown,2019.0,23299,Manual,2078.0,Petrol,145.0,66.86666666666666,1.6666666666666667
 GLC Class,2017.6666666666667,27102,Semi-Auto,14228.0,Diesel,103.33333333333333,56.5,2.1
 C Class,2017.0,20349,Semi-Auto,10745.0,Diesel,55.0,64.2,2.0666666666666664
unknown,2019.0,22990,Manual,169.0,Petrol,145.0,44.8,1.3
unknown,2019.0,22339,Semi-Auto,2815.0,Diesel,145.0,65.7,2.0
 GLC Class,2017.0,25649,Semi-Auto,23739.0,Diesel,125.0,56.5,2.1
 C Class,2014.0,13799,Automatic,62588.0,Diesel,138.33333333333334,62.8,2.1
 E Class,2017.0,18250,Automatic,35090.0,Diesel,150.0,65.10000000000001,2.0
 A Class,2019.0,19450,Manual,6502.0,Petrol,145.0,28.5,1.7
unknown,2019.0,21099,Semi-Auto,3670.0,Diesel,145.0,65.7,1.8333333333333333
 C Class,2016.6666666666667,29232,Semi-Auto,8673.0,Diesel,146.66666666666666,54.3,2.3666666666666667
 GLC Class,2016.0,20750,Automatic,34609.333333333336,Diesel,125.0,56.5,2.1
 B Class,2018.0,19995,Semi-Auto,9787.0,Petrol,146.66666666666666,51.4,1.6
 G Class,2018.6666666666667,135771,Semi-Auto,9600.333333333334,Petrol,145.0,21.4,4.0
 B Class,2017.0,16900,Automatic,19817.0,Petrol,96.66666666666667,59.0,1.6
 C Class,2015.0,14370,Automatic,34609.333333333336,Diesel,20.0,64.2,2.1
 C Class,2019.0,25099,Automatic,4289.0,Petrol,145.0,52.46666666666667,1.5
 GLC Class,2020.0,38995,Semi-Auto,4200.0,Diesel,145.0,42.36666666666667,1.8666666666666665
 CL Class,2015.0,14700,Manual,57119.0,Petrol,125.0,50.4,1.6
 GLC Class,2018.6666666666667,27480,Semi-Auto,7851.0,Diesel,145.0,41.5,2.1
 A Class,2015.0,16294,Automatic,12086.0,Diesel,20.0,67.3,1.5
 B Class,2015.0,13498,Manual,22926.333333333332,Diesel,20.0,68.9,1.5
 S Class,2019.0,55499,Automatic,2983.0,Diesel,145.0,52.3,3.0
 GL Class,2015.0,17799,Automatic,43363.0,Diesel,125.0,55.4,2.033333333333333
 SL CLASS,2019.0,30799,Automatic,4210.0,Petrol,145.0,68.6,2.0
unknown,2016.3333333333333,23199,Semi-Auto,8762.0,Petrol,145.0,53.3,1.3
 C Class,2016.3333333333333,15499,Manual,26123.666666666668,Diesel,20.0,68.9,2.1
 C Class,2016.0,13498,Manual,39237.0,Diesel,20.0,70.6,2.1
unknown,2018.0,27964,Automatic,5617.0,Diesel,145.0,70.10000000000001,2.0
unknown,2016.0,35995,Automatic,31719.0,Petrol,131.66666666666666,34.5,2.0666666666666664
unknown,2019.0,47995,Automatic,9146.666666666666,Diesel,145.0,36.7,1.5999999999999999
 GLA Class,2017.6666666666667,15504,Semi-Auto,14228.0,Diesel,103.33333333333333,56.5,2.1
unknown,2015.0,13400,Semi-Auto,29862.666666666668,Diesel,20.0,68.9,1.6666666666666667
 C Class,2018.3333333333333,13790,Automatic,54000.0,Petrol,125.0,52.3,2.0
 A Class,2017.0,15200,Semi-Auto,13774.0,Diesel,150.0,49.633333333333326,2.6999999999999997
unknown,2019.0,52500,Automatic,12139.0,Diesel,145.0,52.3,2.9
 C Class,2019.0,30890,Automatic,4008.6666666666665,Petrol,145.0,56.833333333333336,2.0
unknown,2017.0,15498,Manual,47412.0,Diesel,20.0,53.1,1.5
unknown,2019.0,24349,Semi-Auto,6502.0,Diesel,145.0,72.4,1.7
 A Class,2016.0,11999,Manual,46183.0,Diesel,20.0,59.56666666666666,1.5
unknown,2019.0,29491,Automatic,807.0,Petrol,145.0,51.4,1.6
 C Class,2017.0,21491,Automatic,21980.0,Diesel,85.0,58.9,2.066666666666667
 GLC Class,2018.0,27974,Semi-Auto,34609.333333333336,Diesel,145.0,56.5,2.1
 A Class,2018.0,18499,Automatic,7690.333333333333,Diesel,145.0,65.7,1.5
 C Class,2019.0,27000,Semi-Auto,5689.0,Petrol,145.0,44.1,2.0
 CLA Class,2019.0,31500,Automatic,2500.0,Diesel,145.0,55.4,2.0
 A Class,2017.0,15949,Manual,14278.666666666666,Diesel,145.0,68.9,1.5
unknown,2017.0,18795,Semi-Auto,37756.0,Diesel,30.0,60.1,2.1
unknown,2016.0,36999,Manual,20455.0,Diesel,200.0,65.23333333333333,2.033333333333333
 C Class,2018.6666666666667,22199,Semi-Auto,32809.0,Diesel,145.0,53.4,2.1
unknown,2015.0,14250,Automatic,56101.0,Diesel,138.33333333333334,58.9,2.1
 B Class,2017.0,13449,Manual,18683.0,Diesel,126.66666666666667,68.9,1.9333333333333336
 E Class,2018.0,22400,Semi-Auto,6761.333333333333,Diesel,145.0,67.3,2.0
 A Class,2018.6666666666667,29990,Automatic,8789.0,Petrol,145.0,40.9,2.3333333333333335
 B Class,2016.0,11499,Manual,40579.0,Diesel,20.0,65.76666666666667,2.0666666666666664
 A Class,2016.3333333333333,23995,Automatic,6000.0,Petrol,145.0,53.3,1.3
 GLA Class,2019.0,24999,Semi-Auto,11564.0,Petrol,145.0,36.2,1.6
unknown,2018.6666666666667,18990,Automatic,21490.0,Diesel,145.0,70.6,2.3333333333333335
 C Class,2017.0,32199,Semi-Auto,2985.0,Petrol,103.33333333333333,44.1,1.5
 C Class,2017.0,21535,Automatic,34609.333333333336,Diesel,145.0,65.7,2.1
 SLK,2011.0,10995,Automatic,40000.0,Petrol,238.33333333333334,52.23333333333333,2.1666666666666665
 CL Class,2015.6666666666667,18500,Manual,25672.0,Diesel,20.0,67.3,1.8666666666666665
unknown,2019.0,20999,Semi-Auto,13467.0,Diesel,145.0,64.36666666666667,2.0
unknown,2018.6666666666667,25799,Semi-Auto,2940.0,Diesel,145.0,63.9,2.6666666666666665
 E Class,2018.3333333333333,19370,Semi-Auto,12824.0,Diesel,20.0,72.4,2.0
 CLS Class,2017.3333333333333,44799,Semi-Auto,7101.0,Diesel,145.0,47.9,2.9
 A Class,2020.0,24298,Semi-Auto,590.0,Petrol,145.0,53.3,1.3
 C Class,2016.0,19328,Automatic,25042.0,Diesel,30.0,64.2,2.1
unknown,2016.0,9791,Manual,90000.0,Diesel,61.666666666666664,65.7,2.1
 B Class,2018.6666666666667,24649,Semi-Auto,7088.333333333333,Diesel,145.0,55.4,1.4333333333333333
unknown,2019.0,30980,Semi-Auto,34609.333333333336,Diesel,145.0,41.5,2.1
 C Class,2017.0,25490,Semi-Auto,10079.0,Petrol,103.33333333333333,45.6,1.5
 CLA Class,2017.0,28944,Automatic,14352.0,Petrol,205.0,40.9,2.0
unknown,2016.0,17480,Semi-Auto,48894.0,Diesel,23.333333333333332,56.6,2.1
unknown,2016.0,18500,Automatic,49000.0,Diesel,20.0,72.4,2.0
unknown,2016.0,20998,Semi-Auto,37181.0,Diesel,160.0,51.4,2.3333333333333335
 A Class,2018.0,19879,Automatic,12215.0,Petrol,145.0,43.76666666666667,2.3666666666666667
 C Class,2019.0,26981,Automatic,7931.0,Diesel,145.0,66.5,2.0
 B Class,2019.0,26199,Semi-Auto,5690.0,Diesel,145.0,55.4,2.0
 C Class,2019.0,30840,Semi-Auto,7532.0,Petrol,145.0,42.2,2.0
 C Class,2015.0,17044,Semi-Auto,34609.333333333336,Diesel,30.0,64.2,2.1
 A Class,2018.0,18995,Semi-Auto,16857.0,Diesel,150.0,65.7,1.5
 GLC Class,2017.0,27199,Semi-Auto,21452.0,Diesel,145.0,56.5,2.0
 A Class,2016.0,14495,Semi-Auto,55769.0,Diesel,20.0,68.9,2.1
 SL CLASS,2018.0,49995,Semi-Auto,10767.0,Petrol,145.0,31.4,4.7
unknown,2018.0,44150,Semi-Auto,40154.666666666664,Diesel,145.0,36.7,3.0
unknown,2018.6666666666667,15245,Manual,22969.0,Diesel,145.0,68.9,1.5
 B Class,2018.6666666666667,20882,Automatic,14257.0,Petrol,145.0,45.6,1.3
 CLA Class,2016.0,12795,Manual,82580.0,Diesel,30.0,64.2,2.0666666666666664
 A Class,2018.0,21991,Semi-Auto,25951.0,Petrol,150.0,53.3,1.3
 C Class,2019.0,20399,Semi-Auto,13334.0,Petrol,145.0,46.3,2.033333333333333
 A Class,2018.6666666666667,21099,Semi-Auto,5475.0,Petrol,150.0,53.3,1.3
 C Class,2012.0,9099,Automatic,34609.333333333336,Diesel,145.0,56.5,2.1
unknown,2016.0,16000,Automatic,29378.666666666668,Diesel,125.0,65.26666666666667,1.8666666666666665
 A Class,2018.0,20995,Semi-Auto,14900.0,Petrol,145.0,53.3,1.3
 C Class,2018.6666666666667,22199,Automatic,22027.0,Diesel,145.0,65.3,1.6666666666666667
 E Class,2018.6666666666667,24349,Semi-Auto,15189.0,Diesel,145.0,72.4,2.0
 C Class,2016.0,21900,Automatic,48448.0,Diesel,125.0,61.4,2.0666666666666664
 A Class,2017.0,15012,Manual,15792.0,Petrol,125.0,51.4,1.6
 E Class,2018.6666666666667,32499,Semi-Auto,7088.333333333333,Diesel,145.0,70.6,1.4333333333333333
 C Class,2018.6666666666667,37250,Automatic,3147.0,Diesel,145.0,61.4,2.0
unknown,2018.0,21991,Semi-Auto,18637.0,Diesel,146.66666666666666,43.93333333333334,2.966666666666667
 B Class,2020.0,24699,Automatic,8280.333333333334,Diesel,145.0,55.4,1.7666666666666666
unknown,2017.0,17299,Automatic,50282.0,Diesel,20.0,67.3,2.033333333333333
 GLA Class,2016.0,19490,Semi-Auto,29766.0,Diesel,131.66666666666666,56.5,2.1
 E Class,2017.0,19199,Semi-Auto,9172.0,Diesel,145.0,72.4,1.9000000000000001
 C Class,2011.0,8995,Automatic,69250.0,Diesel,150.0,50.76666666666667,2.4
 C Class,2017.0,16911,Semi-Auto,23361.666666666668,Diesel,150.0,65.7,1.6
 A Class,2018.6666666666667,27990,Semi-Auto,159.0,Petrol,145.0,53.3,2.3666666666666667
 CL Class,2019.0,26799,Semi-Auto,3532.0,Petrol,145.0,65.39999999999999,2.0
 V Class,2019.0,43990,Automatic,4612.0,Diesel,145.0,46.333333333333336,1.9333333333333333
unknown,2018.6666666666667,15790,Manual,3144.0,Diesel,145.0,46.633333333333326,2.1
 V Class,2015.0,25990,Semi-Auto,34495.666666666664,Diesel,235.0,62.666666666666664,2.2
 C Class,2016.0,21991,Semi-Auto,26483.0,Diesel,125.0,60.1,2.1
unknown,2019.0,26499,Semi-Auto,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
unknown,2018.6666666666667,47999,Automatic,999.0,Diesel,145.0,36.7,2.0
 GLE Class,2012.3333333333333,44176,Automatic,19955.333333333332,Petrol,570.0,23.9,3.8333333333333335
 E Class,2018.6666666666667,22399,Automatic,19000.0,Diesel,145.0,65.7,2.0
 GLA Class,2017.0,20049,Semi-Auto,34609.333333333336,Diesel,125.0,56.5,2.1
 B Class,2015.0,9295,Manual,29862.666666666668,Diesel,20.0,68.9,1.6666666666666667
unknown,2017.0,32959,Semi-Auto,1000.0,Diesel,145.0,64.2,2.0
 C Class,2019.0,18998,Semi-Auto,8471.666666666666,Petrol,145.0,46.3,1.5
 A Class,2019.0,24490,Automatic,2476.0,Diesel,145.0,65.7,2.0
 E Class,2016.0,12795,Semi-Auto,54358.0,Diesel,100.0,65.2,2.1
unknown,2019.0,20980,Semi-Auto,8655.0,Diesel,145.0,68.9,1.7
 GLA Class,2018.6666666666667,19450,Manual,3144.0,Diesel,145.0,46.633333333333326,2.1
 C Class,2014.3333333333333,22395,Semi-Auto,26853.0,Diesel,20.0,65.23333333333333,1.9000000000000001
unknown,2016.0,16299,Semi-Auto,33296.333333333336,Diesel,65.0,67.3,2.1
 E Class,2019.0,59999,Semi-Auto,6502.0,Petrol,145.0,30.1,1.5999999999999999
unknown,2019.0,29990,Automatic,34609.333333333336,Diesel,145.0,56.5,2.1
 GLA Class,2019.0,25950,Automatic,4999.0,Petrol,145.0,35.8,2.0
 E Class,2018.0,21972,Semi-Auto,44000.0,Diesel,145.0,70.10000000000001,2.0
 E Class,2018.6666666666667,26890,Semi-Auto,6416.0,Diesel,145.0,61.4,2.0
 A Class,2016.0,13300,Manual,33723.0,Diesel,20.0,68.9,2.0666666666666664
 C Class,2019.0,30890,Automatic,4227.666666666667,Diesel,145.0,61.4,2.0
unknown,2020.0,32980,Automatic,5689.0,Petrol,145.0,35.8,2.0
unknown,2017.0,17700,Automatic,34786.0,Diesel,20.0,64.5,2.0
 GLC Class,2019.0,31899,Semi-Auto,4612.0,Diesel,145.0,46.333333333333336,1.9333333333333333
 E Class,2015.0,15991,Automatic,42711.333333333336,Diesel,150.0,54.3,2.3666666666666667
 E Class,2016.0,18795,Semi-Auto,27995.333333333332,Diesel,30.0,65.7,1.9333333333333336
unknown,2020.0,42995,Automatic,20.0,Diesel,145.0,64.93333333333332,2.0
 E Class,2018.6666666666667,37995,Automatic,9.0,Diesel,145.0,66.0,2.0
unknown,2013.0,8799,Automatic,57172.0,Diesel,30.0,64.26666666666667,2.1
unknown,2013.0,9600,Automatic,7433.0,Diesel,145.0,64.93333333333332,2.0
 E Class,2018.0,34199,Semi-Auto,413.0,Diesel,145.0,41.5,2.3333333333333335
 E Class,2018.3333333333333,24649,Semi-Auto,15289.0,Diesel,145.0,72.4,2.0
unknown,2016.0,16549,Semi-Auto,37622.0,Petrol,125.0,64.5,1.6
 C Class,2016.0,21000,Automatic,21547.0,Diesel,125.0,60.1,2.1
 GLS Class,2018.0,46532,Automatic,59977.666666666664,Diesel,145.0,58.73333333333333,3.0
 A Class,2016.0,15378,Manual,21256.0,Diesel,30.0,62.8,2.1
 S Class,2018.3333333333333,34995,Automatic,33650.0,Diesel,163.33333333333334,47.9,1.8333333333333333
 GLC Class,2017.0,29490,Automatic,14228.0,Diesel,103.33333333333333,56.5,2.1
 V Class,2018.0,20498,Manual,34609.333333333336,Diesel,106.66666666666667,46.3,2.1
 C Class,2019.0,27990,Automatic,9146.666666666666,Diesel,145.0,54.3,1.5999999999999999
unknown,2017.0,22740,Automatic,25567.0,Diesel,145.0,51.4,2.033333333333333
 E Class,2019.0,36310,Automatic,5412.0,Diesel,145.0,63.9,2.3333333333333335
unknown,2017.0,32950,Automatic,34609.333333333336,Diesel,150.0,51.56666666666666,2.1
 C Class,2014.0,9891,Semi-Auto,52500.0,Diesel,103.33333333333333,62.13333333333333,2.1
 B Class,2019.0,23216,Semi-Auto,2884.0,Diesel,145.0,68.6,2.0
unknown,2019.0,36890,Automatic,8100.0,Diesel,145.0,57.7,2.0
unknown,2017.0,19498,Semi-Auto,54028.0,Diesel,150.0,65.7,2.0
unknown,2018.0,18249,Automatic,8074.0,Diesel,145.0,68.9,2.1
 A Class,2016.0,13499,Automatic,32827.0,Diesel,20.0,74.3,2.0
unknown,2020.0,24495,Semi-Auto,100.0,Diesel,145.0,55.4,2.0
 GLC Class,2018.0,23900,Automatic,21969.0,Diesel,140.0,56.5,2.1
 GLA Class,2019.0,24999,Semi-Auto,34609.333333333336,Diesel,145.0,64.2,2.1
unknown,2019.0,22270,Automatic,3233.0,Petrol,145.0,49.26666666666667,1.6
 E Class,2015.0,13599,Automatic,74293.0,Diesel,125.0,59.9,2.1
 A Class,2016.0,14600,Manual,27450.0,Diesel,20.0,72.4,2.033333333333333
 C Class,2016.0,18799,Semi-Auto,17274.0,Diesel,30.0,64.23333333333333,2.0666666666666664
 C Class,2019.0,23799,Semi-Auto,14507.0,Petrol,145.0,49.73333333333333,1.5
 C Class,2017.0,18495,Semi-Auto,22994.0,Petrol,145.0,48.7,2.0
unknown,2016.6666666666667,14998,Semi-Auto,35895.0,Petrol,131.66666666666666,51.4,1.6
 A Class,2018.6666666666667,26500,Semi-Auto,3314.6666666666665,Petrol,145.0,53.3,1.3
 C Class,2018.6666666666667,20000,Manual,21585.666666666668,Diesel,145.0,62.8,2.1
 GLC Class,2020.0,47459,Semi-Auto,1000.0,Petrol,145.0,26.4,2.0
 C Class,2017.0,24699,Semi-Auto,19000.0,Petrol,145.0,43.5,2.0
 GLC Class,2018.0,60799,Semi-Auto,1563.0,Petrol,145.0,37.56666666666666,4.0
unknown,2017.0,18995,Semi-Auto,14352.0,Petrol,200.0,43.5,2.0
 A Class,2017.3333333333333,12000,Automatic,26123.666666666668,Diesel,61.666666666666664,68.9,1.9000000000000001
 C Class,2019.0,32998,Semi-Auto,17.0,Petrol,145.0,46.3,1.5
 SL CLASS,2017.0,18250,Semi-Auto,30266.0,Diesel,55.0,70.6,2.1
 C Class,2019.0,25699,Semi-Auto,13044.0,Diesel,145.0,61.4,2.0
unknown,2017.0,16450,Manual,10148.0,Diesel,103.33333333333333,68.9,1.5
unknown,2016.0,17500,Automatic,35581.0,Diesel,100.0,58.9,2.0
 GLC Class,2020.0,39489,Semi-Auto,1000.0,Diesel,145.0,40.9,2.0
unknown,2020.0,26029,Semi-Auto,4011.3333333333335,Diesel,145.0,55.4,2.0
unknown,2019.0,23498,Semi-Auto,5800.0,Diesel,145.0,65.7,2.0
unknown,2018.6666666666667,15898,Automatic,38004.0,Diesel,145.0,55.4,2.1
 GLE Class,2019.0,43900,Automatic,7704.333333333333,Diesel,150.0,55.56666666666666,2.0
 E Class,2018.6666666666667,29981,Automatic,870.0,Diesel,145.0,57.7,2.0
 GLC Class,2016.0,22998,Semi-Auto,34609.333333333336,Diesel,125.0,56.5,2.1
