age,gdr,ch_t,deps,sc_wk_fl,sc_pns,p_inc,agr,target,loan_num_closed,loan_num_total
57.0,1.0,0.0,0.0,1.0,2.0,7000.0,61962008.0,1.0,0.0,1
56.0,1.0,2.0,0.0,2.0,2.0,13000.0,65240644.0,0.0,1.0,1
27.0,0.0,1.0,1.0,2.0,1.0,12000.0,59934296.0,0.0,1.0,1
36.0,1.0,3.0,3.0,2.0,1.0,10000.0,66315387.0,0.0,1.0,1
44.0,1.0,1.0,1.0,2.0,1.0,5000.0,64594933.0,0.0,1.0,1
41.0,1.0,1.0,1.0,2.0,1.0,5000.0,61420388.0,0.0,1.0,1
39.0,0.0,2.0,1.0,2.0,1.0,17000.0,61352659.0,1.0,0.0,1
37.0,0.0,1.0,1.0,2.0,1.0,17000.0,66898528.0,0.0,1.0,1
34.0,1.0,2.0,2.0,2.0,1.0,12000.0,67167482.0,0.0,1.0,1
28.0,0.0,0.0,0.0,2.0,1.0,14000.0,61958608.0,1.0,0.0,1
30.0,1.0,2.0,2.0,2.0,1.0,12000.0,60091164.0,1.0,0.0,1
39.0,1.0,1.0,0.0,2.0,1.0,25000.0,67070732.0,0.0,1.0,1
32.0,0.0,1.0,1.0,2.0,1.0,20000.0,62593099.0,0.0,0.0,1
46.0,1.0,1.0,0.0,2.0,1.0,11000.0,63002571.0,0.0,0.0,1
47.0,0.0,1.0,1.0,2.0,1.0,15000.0,64569824.0,1.0,0.0,1
30.0,1.0,2.0,2.0,2.0,1.0,15000.0,60083615.0,0.0,0.0,1
36.0,1.0,0.0,0.0,2.0,1.0,9500.0,61231704.0,0.0,0.0,1
24.0,1.0,0.0,0.0,2.0,1.0,13000.0,67153714.0,0.0,1.0,1
30.0,1.0,0.0,0.0,2.0,1.0,7000.0,60467523.0,1.0,1.0,1
42.0,1.0,0.0,0.0,2.0,1.0,8000.0,64363630.0,0.0,0.0,1
31.0,1.0,2.0,2.0,2.0,1.0,10000.0,61533805.0,0.0,2.0,2
58.0,1.0,2.0,0.0,1.0,2.0,5800.0,62943880.0,0.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,20000.0,60060907.0,0.0,0.0,1
40.0,0.0,2.0,2.0,2.0,1.0,10000.0,61108222.0,1.0,1.0,1
25.0,0.0,0.0,0.0,2.0,1.0,35000.0,64592626.0,0.0,1.0,1
25.0,0.0,0.0,0.0,2.0,1.0,21000.0,59975912.0,0.0,0.0,1
35.0,1.0,0.0,0.0,2.0,1.0,18000.0,61231074.0,0.0,0.0,1
22.0,1.0,0.0,0.0,2.0,1.0,10000.0,65420038.0,0.0,1.0,1
31.0,1.0,2.0,2.0,2.0,1.0,9000.0,61439676.0,1.0,0.0,1
57.0,1.0,0.0,0.0,2.0,1.0,15000.0,67083535.0,0.0,1.0,1
24.0,1.0,1.0,1.0,2.0,1.0,7000.0,65412463.0,0.0,1.0,1
39.0,0.0,1.0,1.0,2.0,1.0,13000.0,60444315.0,0.0,0.0,1
36.0,1.0,1.0,1.0,2.0,1.0,9000.0,61356609.0,0.0,1.0,1
51.0,1.0,0.0,0.0,2.0,1.0,4300.0,64824070.0,0.0,0.0,1
49.0,1.0,0.0,0.0,2.0,1.0,18000.0,61938035.0,0.0,1.0,1
56.0,1.0,2.0,0.0,2.0,2.0,10000.0,60450928.0,0.0,0.0,1
30.0,1.0,1.0,1.0,2.0,1.0,22000.0,61306011.0,1.0,0.0,1
60.0,0.0,0.0,0.0,2.0,1.0,10000.0,67021848.0,0.0,1.0,1
48.0,1.0,1.0,0.0,2.0,1.0,15000.0,64349494.0,0.0,0.0,1
24.0,1.0,0.0,0.0,2.0,1.0,10000.0,65401504.0,0.0,1.0,1
54.0,1.0,0.0,0.0,1.0,2.0,8400.0,64365674.0,0.0,1.0,1
23.0,0.0,1.0,1.0,2.0,1.0,17000.0,63982782.0,0.0,0.0,1
45.0,1.0,1.0,1.0,2.0,1.0,20000.0,67207456.0,0.0,0.0,1
47.0,1.0,2.0,0.0,2.0,1.0,7600.0,61435373.0,0.0,0.0,1
28.0,1.0,0.0,0.0,2.0,1.0,7000.0,64585583.0,0.0,0.0,1
32.0,1.0,1.0,1.0,2.0,1.0,23000.0,62802858.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,17000.0,61433822.0,1.0,0.0,1
53.0,1.0,0.0,0.0,1.0,2.0,5500.0,66746228.0,0.0,0.0,1
46.0,1.0,3.0,0.0,2.0,1.0,5500.0,64567401.0,0.0,0.0,1
47.0,0.0,0.0,0.0,2.0,1.0,8000.0,66975983.0,1.0,0.0,1
46.0,1.0,2.0,0.0,2.0,1.0,18000.0,66899190.0,0.0,1.0,1
30.0,1.0,1.0,1.0,2.0,1.0,15000.0,61850415.0,0.0,0.0,1
30.0,1.0,2.0,2.0,2.0,1.0,13500.0,61366649.0,0.0,0.0,1
38.0,0.0,2.0,2.0,2.0,1.0,25000.0,62077057.0,1.0,0.0,1
51.0,1.0,0.0,0.0,2.0,1.0,10000.0,60098538.0,0.0,1.0,1
49.0,1.0,0.0,0.0,2.0,1.0,10000.0,62614634.0,0.0,0.0,1
26.0,1.0,1.0,1.0,2.0,1.0,12000.0,66522320.0,0.0,1.0,1
26.0,0.0,1.0,1.0,2.0,1.0,20000.0,61963290.0,0.0,0.0,1
26.0,1.0,2.0,2.0,2.0,1.0,12000.0,63586936.0,1.0,0.0,1
50.0,1.0,0.0,0.0,2.0,1.0,20000.0,61849665.0,0.0,0.0,1
33.0,1.0,2.0,2.0,2.0,1.0,15000.0,64585562.0,1.0,1.0,1
42.0,1.0,2.0,1.0,2.0,1.0,15000.0,62240870.0,1.0,0.0,1
35.0,1.0,0.0,0.0,2.0,1.0,9000.0,59920692.0,0.0,1.0,1
27.0,0.0,1.0,1.0,2.0,1.0,12000.0,67014439.0,0.0,1.0,1
31.0,0.0,1.0,1.0,2.0,1.0,18700.0,66664979.0,0.0,1.0,1
52.0,1.0,0.0,0.0,2.0,1.0,15000.0,61151598.0,0.0,0.0,1
29.0,1.0,0.0,0.0,2.0,1.0,13000.0,66923539.0,0.0,0.0,1
53.0,0.0,3.0,0.0,2.0,2.0,22000.0,66835165.0,0.0,1.0,1
36.0,1.0,2.0,2.0,2.0,1.0,10000.0,66781874.0,0.0,1.0,1
43.0,1.0,0.0,1.0,2.0,1.0,7000.0,61064684.0,0.0,1.0,1
37.0,0.0,4.0,4.0,2.0,1.0,5000.0,60397737.0,0.0,0.0,1
33.0,0.0,2.0,2.0,2.0,1.0,10000.0,66851277.0,0.0,1.0,1
39.0,1.0,1.0,0.0,2.0,1.0,15000.0,67070426.0,0.0,0.0,1
48.0,0.0,2.0,0.0,2.0,1.0,15000.0,62237337.0,0.0,1.0,1
52.0,0.0,0.0,0.0,2.0,1.0,22000.0,67089711.0,0.0,1.0,1
38.0,0.0,1.0,1.0,2.0,1.0,16000.0,61079700.0,0.0,1.0,1
27.0,0.0,2.0,2.0,2.0,1.0,12000.0,62235637.0,0.0,0.0,1
52.0,1.0,0.0,0.0,2.0,1.0,6000.0,66848772.0,0.0,1.0,1
58.0,1.0,2.0,0.0,1.0,2.0,6500.0,66923501.0,0.0,1.0,1
42.0,1.0,0.0,0.0,2.0,2.0,8000.0,66323850.0,0.0,1.0,1
53.0,0.0,0.0,0.0,2.0,1.0,8500.0,67020882.0,0.0,1.0,1
29.0,0.0,0.0,0.0,2.0,1.0,15000.0,67074553.0,0.0,1.0,1
33.0,0.0,2.0,2.0,2.0,1.0,15000.0,66759258.0,0.0,1.0,1
37.0,1.0,0.0,0.0,2.0,1.0,15000.0,64422475.0,0.0,0.0,1
44.0,0.0,2.0,2.0,2.0,1.0,17000.0,66919329.0,0.0,1.0,1
46.0,1.0,2.0,0.0,2.0,1.0,8000.0,67171213.0,0.0,0.0,1
50.0,1.0,2.0,1.0,2.0,1.0,7000.0,62942205.0,0.0,0.0,1
61.0,1.0,2.0,2.0,1.0,2.0,10000.0,62094661.0,0.0,0.0,1
44.0,1.0,1.0,0.0,2.0,1.0,6000.0,66742039.0,1.0,1.0,1
24.0,0.0,0.0,0.0,2.0,1.0,14000.0,63895358.0,1.0,0.0,1
43.0,0.0,3.0,2.0,2.0,1.0,6700.0,64915040.0,0.0,0.0,1
22.0,1.0,0.0,0.0,2.0,1.0,10000.0,65398081.0,0.0,1.0,1
36.0,1.0,3.0,3.0,1.0,2.0,9100.0,61375330.0,0.0,0.0,1
46.0,0.0,1.0,1.0,2.0,1.0,17000.0,61854441.0,0.0,1.0,1
24.0,1.0,0.0,0.0,2.0,1.0,28000.0,65491732.0,0.0,1.0,1
51.0,1.0,2.0,0.0,2.0,1.0,15000.0,61920922.0,0.0,0.0,1
53.0,1.0,2.0,0.0,2.0,2.0,18000.0,67175200.0,0.0,1.0,1
51.0,0.0,0.0,0.0,2.0,1.0,20000.0,60461830.0,0.0,0.0,1
26.0,1.0,0.0,0.0,2.0,1.0,12000.0,66089719.0,0.0,1.0,1
41.0,1.0,0.0,0.0,2.0,1.0,12000.0,66588117.0,0.0,1.0,1
65.0,1.0,0.0,0.0,1.0,2.0,5000.0,62373727.0,0.0,0.0,1
48.0,1.0,3.0,0.0,2.0,1.0,12000.0,64554627.0,0.0,0.0,1
32.0,1.0,1.0,1.0,2.0,1.0,15000.0,61457594.0,0.0,0.0,1
32.0,1.0,2.0,2.0,2.0,1.0,5500.0,64346113.0,0.0,0.0,1
42.0,0.0,0.0,1.0,2.0,1.0,15000.0,67170548.0,0.0,1.0,1
51.0,1.0,3.0,0.0,2.0,1.0,7400.0,66777692.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,20000.0,66925826.0,0.0,1.0,1
43.0,1.0,1.0,0.0,2.0,1.0,12000.0,66779953.0,0.0,0.0,1
28.0,0.0,1.0,1.0,2.0,1.0,5000.0,64596849.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,11000.0,62364330.0,0.0,0.0,2
33.0,1.0,0.0,0.0,2.0,1.0,8000.0,60104077.0,0.0,0.0,1
27.0,0.0,1.0,1.0,2.0,1.0,11000.0,62988922.0,0.0,0.0,1
33.0,1.0,1.0,1.0,2.0,1.0,7000.0,61430590.0,0.0,1.0,1
44.0,1.0,3.0,3.0,2.0,1.0,11000.0,67028635.0,0.0,1.0,1
31.0,1.0,1.0,1.0,2.0,1.0,10000.0,61836374.0,0.0,0.0,1
62.0,1.0,2.0,0.0,2.0,2.0,7000.0,60089924.0,0.0,0.0,1
56.0,1.0,0.0,0.0,2.0,2.0,12000.0,63010736.0,1.0,0.0,1
55.0,1.0,1.0,0.0,2.0,2.0,18000.0,61415603.0,0.0,0.0,1
39.0,1.0,3.0,3.0,2.0,1.0,10000.0,60099988.0,0.0,0.0,1
26.0,0.0,0.0,0.0,2.0,1.0,20000.0,67067282.0,0.0,1.0,1
47.0,1.0,0.0,0.0,2.0,1.0,10000.0,62503504.0,0.0,1.0,1
50.0,1.0,2.0,0.0,2.0,1.0,12000.0,60107768.0,0.0,0.0,1
33.0,0.0,1.0,1.0,2.0,1.0,12000.0,66781128.0,1.0,1.0,1
37.0,1.0,2.0,2.0,2.0,1.0,20000.0,60384223.0,0.0,0.0,1
57.0,1.0,2.0,0.0,1.0,2.0,8000.0,61125752.0,0.0,0.0,1
55.0,0.0,1.0,0.0,2.0,1.0,15000.0,62032704.0,0.0,0.0,1
59.0,0.0,3.0,0.0,2.0,1.0,17500.0,62593286.0,0.0,0.0,1
28.0,1.0,2.0,2.0,2.0,1.0,20000.0,62437544.0,0.0,0.0,1
61.0,1.0,3.0,0.0,1.0,2.0,7500.0,62490929.0,0.0,1.0,1
33.0,1.0,2.0,1.0,2.0,1.0,12000.0,66907368.0,0.0,1.0,1
41.0,1.0,2.0,0.0,2.0,1.0,7000.0,61311984.0,1.0,0.0,1
49.0,1.0,1.0,0.0,2.0,1.0,20000.0,62603497.0,1.0,0.0,1
53.0,1.0,2.0,0.0,2.0,1.0,19000.0,63905239.0,0.0,0.0,1
30.0,1.0,0.0,0.0,2.0,1.0,28000.0,63090038.0,0.0,1.0,1
34.0,1.0,2.0,2.0,2.0,1.0,10000.0,59931959.0,0.0,1.0,1
55.0,1.0,1.0,0.0,2.0,1.0,8000.0,66838094.0,0.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,8000.0,60401987.0,0.0,0.0,1
23.0,0.0,1.0,1.0,2.0,1.0,11000.0,61537047.0,0.0,0.0,1
25.0,0.0,0.0,0.0,2.0,1.0,10000.0,59939374.0,0.0,1.0,1
29.0,1.0,0.0,0.0,2.0,1.0,5600.0,62233623.0,0.0,0.0,1
25.0,0.0,1.0,1.0,2.0,1.0,10000.0,66849612.0,1.0,1.0,1
59.0,1.0,2.0,0.0,2.0,2.0,13000.0,66777534.0,0.0,0.0,1
26.0,1.0,1.0,1.0,2.0,1.0,16000.0,66409412.0,0.0,1.0,1
47.0,1.0,2.0,0.0,2.0,1.0,10000.0,63635001.0,0.0,1.0,1
49.0,0.0,1.0,0.0,1.0,2.0,60000.0,62259477.0,0.0,0.0,1
24.0,1.0,1.0,1.0,2.0,1.0,12500.0,66674551.0,0.0,1.0,1
27.0,0.0,2.0,2.0,2.0,1.0,8000.0,66928007.0,1.0,1.0,1
27.0,0.0,0.0,0.0,2.0,1.0,25000.0,67168636.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,10000.0,65227568.0,1.0,0.0,1
49.0,0.0,3.0,1.0,2.0,1.0,30000.0,62033647.0,0.0,0.0,1
25.0,0.0,1.0,1.0,2.0,1.0,11000.0,61918717.0,1.0,0.0,1
43.0,1.0,2.0,2.0,2.0,1.0,9000.0,61109946.0,0.0,1.0,1
53.0,1.0,0.0,0.0,2.0,1.0,9000.0,66757434.0,0.0,1.0,1
30.0,1.0,1.0,1.0,2.0,1.0,13000.0,67146297.0,0.0,1.0,1
62.0,1.0,2.0,0.0,1.0,2.0,7900.0,66522088.0,0.0,1.0,1
37.0,1.0,4.0,2.0,2.0,1.0,11000.0,62767432.0,1.0,0.0,1
25.0,1.0,1.0,1.0,2.0,1.0,15000.0,61458379.0,0.0,0.0,1
60.0,1.0,0.0,0.0,2.0,2.0,19000.0,61309865.0,0.0,0.0,1
40.0,1.0,2.0,1.0,2.0,1.0,7000.0,60469656.0,0.0,1.0,1
57.0,1.0,0.0,0.0,2.0,1.0,13000.0,61289015.0,0.0,0.0,1
42.0,0.0,3.0,2.0,2.0,1.0,30000.0,62248078.0,0.0,0.0,1
31.0,1.0,1.0,1.0,2.0,1.0,8000.0,62030090.0,0.0,0.0,1
35.0,1.0,2.0,2.0,2.0,1.0,5000.0,66589636.0,0.0,1.0,1
37.0,1.0,1.0,1.0,2.0,1.0,18000.0,63901001.0,0.0,0.0,1
32.0,0.0,1.0,1.0,2.0,1.0,30000.0,60040119.0,0.0,0.0,1
38.0,1.0,0.0,0.0,2.0,1.0,10000.0,60087678.0,0.0,0.0,1
25.0,1.0,1.0,1.0,2.0,1.0,6000.0,65417411.0,0.0,1.0,1
31.0,1.0,2.0,2.0,2.0,1.0,15000.0,67078941.0,1.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,10000.0,61851593.0,0.0,0.0,1
35.0,1.0,2.0,2.0,2.0,1.0,4300.0,61243297.0,0.0,0.0,1
60.0,1.0,2.0,0.0,1.0,2.0,4500.0,66333423.0,0.0,1.0,1
30.0,0.0,1.0,1.0,2.0,1.0,12000.0,64373192.0,0.0,1.0,1
37.0,1.0,0.0,0.0,2.0,1.0,26000.0,61442133.0,0.0,0.0,1
28.0,0.0,1.0,1.0,2.0,1.0,10000.0,67077206.0,0.0,1.0,1
56.0,0.0,0.0,0.0,2.0,1.0,60000.0,67028372.0,0.0,1.0,1
56.0,0.0,0.0,0.0,1.0,2.0,4500.0,64825431.0,0.0,0.0,1
41.0,0.0,1.0,1.0,2.0,1.0,17000.0,62145552.0,0.0,0.0,1
28.0,1.0,1.0,1.0,2.0,1.0,17000.0,66428839.0,1.0,1.0,1
39.0,0.0,2.0,2.0,2.0,1.0,7000.0,64895229.0,0.0,0.0,1
41.0,0.0,2.0,2.0,2.0,1.0,45000.0,61081569.0,0.0,1.0,1
23.0,0.0,0.0,0.0,2.0,1.0,30000.0,61119731.0,1.0,1.0,1
45.0,1.0,2.0,1.0,2.0,1.0,20000.0,64438921.0,0.0,0.0,1
52.0,0.0,2.0,0.0,2.0,1.0,50000.0,62486678.0,1.0,1.0,1
38.0,0.0,1.0,1.0,2.0,2.0,16000.0,64001532.0,0.0,0.0,1
27.0,1.0,2.0,2.0,2.0,1.0,12000.0,63099685.0,0.0,0.0,1
34.0,0.0,0.0,0.0,2.0,1.0,5000.0,66851282.0,0.0,1.0,1
36.0,1.0,1.0,1.0,2.0,1.0,15000.0,66707092.0,0.0,1.0,1
44.0,1.0,2.0,0.0,2.0,1.0,10000.0,64549203.0,1.0,1.0,1
51.0,1.0,0.0,0.0,2.0,1.0,9000.0,67144794.0,0.0,1.0,1
32.0,1.0,1.0,1.0,2.0,1.0,12000.0,67164125.0,0.0,1.0,1
34.0,0.0,0.0,0.0,2.0,1.0,18000.0,61106888.0,0.0,1.0,1
27.0,0.0,1.0,1.0,2.0,1.0,20000.0,66912470.0,0.0,0.0,1
55.0,0.0,1.0,0.0,2.0,2.0,14000.0,62941112.0,0.0,0.0,1
29.0,0.0,1.0,1.0,2.0,1.0,10000.0,66753414.0,0.0,1.0,1
42.0,0.0,2.0,2.0,2.0,1.0,38000.0,63634314.0,0.0,1.0,1
39.0,0.0,1.0,1.0,2.0,1.0,25000.0,66831709.0,0.0,1.0,1
37.0,0.0,2.0,2.0,2.0,1.0,15000.0,62391287.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,10000.0,67068382.0,0.0,1.0,1
37.0,0.0,2.0,2.0,2.0,1.0,15000.0,67021308.0,0.0,0.0,1
24.0,1.0,0.0,0.0,2.0,1.0,7500.0,66195142.0,0.0,0.0,1
26.0,1.0,1.0,1.0,2.0,1.0,10000.0,66196363.0,0.0,0.0,1
29.0,1.0,1.0,1.0,2.0,1.0,7000.0,64843627.0,0.0,0.0,1
44.0,1.0,0.0,0.0,2.0,1.0,10000.0,60378541.0,0.0,0.0,1
35.0,0.0,1.0,1.0,2.0,1.0,9000.0,62989674.0,0.0,0.0,1
55.0,1.0,1.0,1.0,2.0,1.0,10000.0,64565673.0,0.0,0.0,1
33.0,1.0,1.0,1.0,2.0,1.0,15000.0,64421729.0,0.0,0.0,1
38.0,0.0,0.0,0.0,2.0,1.0,15000.0,66774264.0,0.0,1.0,1
45.0,1.0,2.0,2.0,2.0,1.0,22000.0,65202035.0,0.0,0.0,1
60.0,1.0,1.0,0.0,1.0,2.0,5000.0,63998840.0,0.0,0.0,1
39.0,1.0,1.0,1.0,2.0,1.0,8000.0,64560846.0,0.0,0.0,1
56.0,1.0,2.0,0.0,2.0,1.0,7000.0,66329657.0,0.0,1.0,1
30.0,1.0,3.0,3.0,2.0,1.0,11000.0,66970966.0,0.0,0.0,2
29.0,1.0,0.0,0.0,2.0,1.0,7000.0,62379895.0,0.0,0.0,1
29.0,1.0,1.0,1.0,2.0,1.0,15000.0,62252882.0,0.0,0.0,1
61.0,1.0,2.0,0.0,2.0,2.0,15000.0,67069311.0,0.0,1.0,1
38.0,1.0,3.0,1.0,2.0,1.0,7500.0,67096465.0,0.0,1.0,1
47.0,1.0,0.0,0.0,2.0,1.0,16000.0,67027286.0,0.0,0.0,1
54.0,0.0,0.0,0.0,1.0,2.0,15000.0,62794114.0,0.0,0.0,1
39.0,1.0,2.0,2.0,2.0,1.0,10000.0,59961994.0,0.0,0.0,1
40.0,1.0,1.0,0.0,2.0,1.0,20000.0,62035034.0,0.0,0.0,1
53.0,1.0,0.0,0.0,2.0,1.0,12000.0,66841262.0,0.0,1.0,1
26.0,0.0,0.0,0.0,2.0,1.0,10000.0,66433482.0,0.0,1.0,1
24.0,1.0,0.0,0.0,2.0,1.0,10000.0,65402913.0,0.0,1.0,1
25.0,0.0,1.0,1.0,2.0,1.0,10000.0,61101915.0,0.0,1.0,1
48.0,1.0,1.0,1.0,2.0,1.0,9500.0,66753910.0,0.0,1.0,1
38.0,0.0,1.0,1.0,2.0,1.0,15000.0,63001655.0,0.0,0.0,1
42.0,0.0,3.0,2.0,2.0,1.0,10000.0,62387591.0,0.0,0.0,1
37.0,1.0,1.0,1.0,2.0,1.0,15000.0,64355331.0,1.0,0.0,1
34.0,1.0,1.0,1.0,2.0,1.0,18000.0,63916171.0,0.0,0.0,1
28.0,1.0,0.0,0.0,2.0,1.0,7000.0,66703572.0,0.0,1.0,1
29.0,1.0,1.0,0.0,2.0,1.0,10000.0,64456216.0,0.0,0.0,1
56.0,1.0,1.0,0.0,1.0,2.0,8000.0,67078168.0,0.0,1.0,1
53.0,1.0,1.0,0.0,2.0,1.0,14000.0,62607706.0,1.0,0.0,1
52.0,0.0,1.0,0.0,2.0,1.0,15000.0,62617782.0,0.0,1.0,1
28.0,1.0,0.0,0.0,2.0,1.0,6500.0,61168013.0,0.0,0.0,1
34.0,1.0,2.0,2.0,2.0,1.0,11000.0,66711428.0,0.0,1.0,1
55.0,1.0,0.0,0.0,2.0,1.0,10000.0,66527133.0,0.0,1.0,1
45.0,0.0,2.0,1.0,2.0,1.0,20000.0,66756441.0,0.0,1.0,1
56.0,1.0,1.0,0.0,2.0,2.0,12000.0,61537633.0,0.0,0.0,1
48.0,1.0,2.0,1.0,2.0,1.0,10200.0,64440579.0,0.0,0.0,1
42.0,1.0,1.0,1.0,2.0,1.0,12000.0,61450958.0,0.0,1.0,1
52.0,1.0,2.0,0.0,2.0,1.0,25000.0,62441551.0,0.0,0.0,1
28.0,0.0,1.0,1.0,2.0,1.0,20000.0,62248558.0,0.0,0.0,1
47.0,1.0,2.0,0.0,2.0,1.0,7200.0,61440048.0,0.0,1.0,1
55.0,1.0,0.0,0.0,1.0,2.0,8000.0,66426469.0,0.0,1.0,1
62.0,1.0,0.0,0.0,1.0,2.0,7000.0,64360554.0,0.0,0.0,2
33.0,1.0,1.0,1.0,2.0,1.0,20000.0,66523346.0,0.0,1.0,1
40.0,1.0,1.0,1.0,2.0,1.0,20000.0,64355225.0,0.0,0.0,1
23.0,1.0,0.0,0.0,2.0,1.0,8000.0,62247210.0,0.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,10000.0,66591086.0,0.0,1.0,1
40.0,0.0,3.0,3.0,2.0,1.0,10000.0,64842538.0,0.0,0.0,1
27.0,0.0,1.0,1.0,2.0,1.0,40000.0,63918210.0,0.0,0.0,1
28.0,0.0,1.0,2.0,2.0,1.0,30000.0,60091924.0,0.0,0.0,1
30.0,1.0,1.0,1.0,2.0,1.0,5500.0,63633182.0,1.0,1.0,1
54.0,1.0,1.0,0.0,2.0,1.0,20000.0,61833498.0,0.0,1.0,1
39.0,1.0,1.0,1.0,2.0,1.0,18000.0,63007820.0,0.0,0.0,1
51.0,1.0,2.0,0.0,2.0,1.0,8000.0,66928581.0,0.0,0.0,1
34.0,1.0,1.0,1.0,2.0,1.0,20000.0,66893467.0,0.0,1.0,1
26.0,1.0,2.0,2.0,2.0,1.0,6000.0,59968297.0,0.0,0.0,1
27.0,1.0,0.0,0.0,2.0,1.0,15000.0,65256485.0,0.0,1.0,1
25.0,0.0,0.0,0.0,2.0,1.0,22000.0,62077425.0,0.0,0.0,1
30.0,0.0,1.0,1.0,2.0,1.0,15000.0,66853238.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,13000.0,61413528.0,0.0,0.0,1
43.0,1.0,0.0,0.0,2.0,1.0,12000.0,67166039.0,0.0,1.0,1
64.0,1.0,1.0,0.0,1.0,2.0,9000.0,66709879.0,0.0,1.0,1
22.0,1.0,0.0,0.0,2.0,1.0,6000.0,66192989.0,0.0,0.0,1
42.0,1.0,1.0,1.0,2.0,1.0,25000.0,59936570.0,0.0,1.0,1
26.0,1.0,1.0,1.0,2.0,1.0,8500.0,65421188.0,0.0,1.0,1
51.0,1.0,1.0,0.0,2.0,1.0,10000.0,64350722.0,0.0,1.0,1
45.0,0.0,1.0,1.0,2.0,1.0,8500.0,61359298.0,0.0,1.0,1
36.0,0.0,0.0,0.0,1.0,2.0,3500.0,61305208.0,0.0,0.0,1
49.0,1.0,1.0,0.0,2.0,1.0,23000.0,61249146.0,0.0,1.0,1
62.0,1.0,0.0,0.0,1.0,2.0,7000.0,62370065.0,0.0,0.0,1
22.0,1.0,0.0,0.0,2.0,1.0,12000.0,67158113.0,0.0,1.0,1
27.0,0.0,1.0,1.0,2.0,1.0,16000.0,66928278.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,8000.0,65416756.0,0.0,1.0,1
54.0,1.0,0.0,0.0,2.0,1.0,25000.0,66658103.0,0.0,1.0,1
57.0,1.0,2.0,0.0,1.0,2.0,3800.0,66596822.0,0.0,1.0,1
22.0,0.0,0.0,0.0,2.0,1.0,16000.0,61539206.0,0.0,0.0,1
45.0,0.0,1.0,0.0,2.0,1.0,7000.0,59965290.0,0.0,1.0,1
27.0,1.0,1.0,1.0,2.0,1.0,12000.0,63325789.0,0.0,0.0,1
37.0,1.0,2.0,2.0,2.0,1.0,14000.0,61109052.0,0.0,0.0,1
28.0,1.0,1.0,1.0,2.0,1.0,10000.0,59925344.0,0.0,1.0,1
39.0,0.0,2.0,2.0,2.0,1.0,13000.0,62087128.0,0.0,0.0,1
33.0,1.0,0.0,0.0,2.0,1.0,8500.0,62376323.0,0.0,0.0,1
66.0,0.0,1.0,0.0,2.0,2.0,25000.0,61059343.0,0.0,1.0,1
33.0,0.0,1.0,1.0,2.0,1.0,25000.0,67067651.0,0.0,1.0,1
49.0,0.0,2.0,0.0,2.0,1.0,7500.0,62770004.0,0.0,0.0,1
28.0,0.0,0.0,0.0,2.0,1.0,40000.0,60061269.0,0.0,0.0,1
23.0,1.0,0.0,0.0,2.0,1.0,8000.0,61957373.0,0.0,0.0,1
43.0,1.0,1.0,1.0,2.0,2.0,18000.0,66699440.0,0.0,1.0,1
27.0,1.0,0.0,0.0,2.0,1.0,25000.0,67005694.0,0.0,1.0,1
30.0,1.0,2.0,1.0,2.0,1.0,8900.0,64466282.0,0.0,0.0,1
56.0,1.0,0.0,0.0,1.0,2.0,7000.0,61531252.0,0.0,0.0,1
47.0,1.0,1.0,1.0,2.0,1.0,10000.0,61288868.0,1.0,1.0,1
58.0,1.0,0.0,0.0,2.0,1.0,17000.0,67078202.0,0.0,1.0,1
39.0,1.0,1.0,1.0,2.0,1.0,25000.0,66754244.0,0.0,1.0,1
22.0,1.0,1.0,1.0,2.0,1.0,10000.0,67163936.0,0.0,0.0,1
29.0,0.0,0.0,0.0,2.0,1.0,18000.0,61371518.0,0.0,2.0,2
47.0,1.0,1.0,0.0,2.0,1.0,7000.0,62257965.0,0.0,0.0,1
43.0,1.0,1.0,0.0,2.0,1.0,9500.0,61300891.0,0.0,0.0,1
38.0,0.0,2.0,2.0,2.0,1.0,4500.0,66926769.0,0.0,1.0,1
39.0,0.0,1.0,1.0,2.0,1.0,35000.0,62510773.0,1.0,1.0,1
30.0,1.0,1.0,1.0,2.0,1.0,17600.0,67148928.0,0.0,1.0,1
35.0,1.0,1.0,1.0,2.0,1.0,7900.0,61450123.0,0.0,0.0,1
32.0,1.0,0.0,0.0,2.0,1.0,41900.0,61924903.0,0.0,1.0,1
45.0,0.0,0.0,0.0,2.0,1.0,9000.0,66747826.0,0.0,1.0,1
40.0,0.0,0.0,0.0,2.0,1.0,18000.0,66891891.0,0.0,0.0,1
50.0,1.0,3.0,0.0,2.0,1.0,16000.0,64597499.0,1.0,1.0,1
