,id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,reg_address_province,fact_address_province,postal_address_province,fl_presence_fl,own_auto
185,106805418.0,40.0,1.0,Высшее,Состою в браке,1.0,0.0,2.0,1.0,Самарская область,Самарская область,Самарская область,1.0,0.0
186,106810698.0,42.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0.0,0.0
187,106806410.0,37.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Архангельская область,Архангельская область,Архангельская область,0.0,0.0
188,106819399.0,38.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
189,106808678.0,45.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
190,106816860.0,49.0,1.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
191,106808318.0,39.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Псковская область,Псковская область,Псковская область,0.0,0.0
192,106807648.0,36.0,1.0,Высшее,Разведен(а),1.0,1.0,2.0,1.0,Новосибирская область,Новосибирская область,Новосибирская область,0.0,1.0
193,106812981.0,42.0,0.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Омская область,Омская область,Омская область,0.0,1.0
194,106811153.0,29.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
195,106812821.0,45.0,1.0,Высшее,Состою в браке,2.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,1.0,0.0
196,106815764.0,51.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Тульская область,Тульская область,Тульская область,1.0,0.0
197,106804942.0,56.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,0.0,0.0
198,106818206.0,33.0,0.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Омская область,Омская область,Омская область,1.0,0.0
199,106806144.0,24.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Ленинградская область,Ленинградская область,Ленинградская область,1.0,0.0
200,106806912.0,46.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
201,106806985.0,39.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0.0,0.0
202,106804943.0,49.0,0.0,Высшее,Состою в браке,2.0,1.0,2.0,1.0,Московская область,Московская область,Московская область,0.0,0.0
203,106817836.0,49.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Северная Осетия,Северная Осетия,Северная Осетия,1.0,0.0
204,106810703.0,49.0,0.0,Высшее,Состою в браке,2.0,0.0,2.0,2.0,Алтайский край,Алтайский край,Алтайский край,1.0,0.0
205,106817121.0,26.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Томская область,Томская область,Томская область,0.0,0.0
206,106816701.0,61.0,0.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Кировская область,Кировская область,Кировская область,0.0,0.0
207,106805154.0,42.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,0.0,0.0
208,106819921.0,63.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,2.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,0.0
209,106815682.0,39.0,1.0,Среднее,Состою в браке,1.0,0.0,2.0,1.0,Калужская область,Калужская область,Калужская область,0.0,0.0
210,106809017.0,52.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Московская область,Московская область,Московская область,0.0,0.0
211,106814257.0,38.0,1.0,Неоконченное высшее,Не состоял в браке,1.0,1.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
212,106807824.0,49.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,1.0,0.0
213,106811535.0,51.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,1.0,2.0,Липецкая область,Липецкая область,Липецкая область,0.0,0.0
214,106807897.0,60.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,1.0,0.0
215,106818469.0,42.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,1.0,0.0
216,106813047.0,57.0,1.0,Среднее специальное,Вдовец/Вдова,3.0,0.0,1.0,2.0,Горный Алтай,Горный Алтай,Горный Алтай,0.0,0.0
217,106806507.0,41.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Тюменская область,Тюменская область,Тюменская область,1.0,0.0
218,106819887.0,26.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Башкирия,Башкирия,Башкирия,1.0,0.0
219,106807479.0,47.0,1.0,Высшее,Не состоял в браке,2.0,1.0,2.0,1.0,Курганская область,Курганская область,Курганская область,1.0,0.0
220,106810173.0,34.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,0.0,0.0
221,106811844.0,32.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Липецкая область,Липецкая область,Липецкая область,0.0,0.0
222,106818038.0,38.0,1.0,Высшее,Не состоял в браке,2.0,0.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,1.0,1.0
